cancer_label,CSU_RANK,hdi_group,group1,group2,group3,cl_ord,sex,type,country_code,cancer_code,cases,asr,hdi_value,country_label,area_code,area_label
"Liver",50,3,1,2,3,19,1,0,630,11,305,10.59,.865,"Puerto Rico",6,"Caribbean"
"Gallbladder",50,1,1,2,2,20,1,0,368,12,76,.72,.673,"Iraq",13,"Western Asia"
"Stomach",50,2,1,2,2,21,1,0,254,7,16,12.46,.817,"French Guyana",8,"South America"
"Hypopharynx",50,3,1,2,2,22,1,0,474,5,5,1.2,.859,"France, Martinique",6,"Caribbean"
"Penis",50,3,1,2,2,23,1,0,372,26,51,1.15,.95,"Ireland",15,"Northern Europe"
"Larynx",50,3,1,2,2,24,1,0,470,14,21,4.52,.915,"Malta",16,"Southern Europe"
"Lip, oral cavity",50,1,1,2,2,25,1,0,266,1,37,4.93,.693,"Gabon",2,"Middle Africa"
"Oropharynx",50,3,1,2,2,26,1,0,724,3,883,2.03,.911,"Spain",16,"Southern Europe"
"Salivary glands",50,1,1,2,2,27,1,0,710,2,174,.75,.717,"South Africa",4,"Southern Africa"
"Bladder",51,1,1,1,1,1,1,0,804,30,4446,13.22,.734,"Ukraine",14,"Eastern Europe"
"Leukaemia",51,2,1,1,1,2,1,0,52,36,16,7.64,.809,"Barbados",6,"Caribbean"
"Colorectum",51,2,1,1,1,3,1,0,499,8,158,28.58,.844,"Montenegro",16,"Southern Europe"
"Pancreas",51,3,1,1,1,4,1,0,372,13,371,7.82,.95,"Ireland",15,"Northern Europe"
"Testis",51,1,1,1,1,5,1,0,242,28,18,3.73,.729,"Fiji",19,"Melanesia"
"Melanoma of skin",51,3,1,1,1,6,1,0,152,16,559,4.12,.86,"Chile",8,"South America"
"Lung",51,3,1,1,1,7,1,0,208,15,2408,34.27,.952,"Denmark",15,"Northern Europe"
"Multiple myeloma",51,1,1,1,1,8,1,0,710,35,604,2.78,.717,"South Africa",4,"Southern Africa"
"Brain, CNS",51,1,1,1,1,9,1,0,762,31,227,5.76,.679,"Tajikistan",12,"South Central Asia"
"Kidney",51,3,1,1,1,10,1,0,792,29,3420,7.18,.855,"Türkiye",13,"Western Asia"
"Thyroid",51,3,1,1,1,11,1,0,724,32,864,2.83,.911,"Spain",16,"Southern Europe"
"Hodgkin lymphoma",51,1,1,1,1,12,1,0,340,33,109,2.18,.624,"Honduras",7,"Central America"
"NHL",51,2,1,1,1,13,1,0,780,34,70,8.05,.814,"Trinidad and Tobago",6,"Caribbean"
"Mesothelioma",51,0,1,1,1,14,1,0,760,18,23,.35,.557,"Syrian Arab Republic",13,"Western Asia"
"Prostate",51,3,1,1,1,15,1,0,124,27,25560,60.14,.935,"Canada",9,"Northern America"
"Kaposi sarcoma",51,0,1,2,3,16,1,0,854,19,46,.6,.438,"Burkina Faso",5,"Western Africa"
"Nasopharynx",51,1,1,2,3,17,1,0,275,4,21,1.1,.716,"Gaza Strip and West Bank",13,"Western Asia"
"Oesophagus",51,0,1,2,3,18,1,0,4,6,522,5.72,.462,"Afghanistan",12,"South Central Asia"
"Liver",51,0,1,2,3,19,1,0,384,11,883,10.32,.534,"Côte d'Ivoire",5,"Western Africa"
"Gallbladder",51,1,1,2,2,20,1,0,504,12,137,.67,.698,"Morocco",3,"Northern Africa"
"Stomach",51,2,1,2,2,21,1,0,100,7,890,12.45,.799,"Bulgaria",14,"Eastern Europe"
"Hypopharynx",51,1,1,2,2,22,1,0,417,5,28,1.18,.701,"Kyrgyzstan",12,"South Central Asia"
"Penis",51,2,1,2,2,23,1,0,188,26,41,1.14,.806,"Costa Rica",7,"Central America"
"Larynx",51,1,1,2,2,24,1,0,356,14,31486,4.48,.644,"India",12,"South Central Asia"
"Lip, oral cavity",51,3,1,2,2,25,1,0,578,1,270,4.91,.966,"Norway",15,"Northern Europe"
"Oropharynx",51,0,1,2,2,26,1,0,120,3,149,2.02,.587,"Cameroon",2,"Middle Africa"
"Salivary glands",51,0,1,2,2,27,1,0,887,2,71,.75,.424,"Yemen",13,"Western Asia"
"Bladder",52,2,1,1,1,1,1,0,807,30,234,12.76,.765,"North Macedonia",16,"Southern Europe"
"Leukaemia",52,1,1,1,1,2,1,0,368,36,1192,7.49,.673,"Iraq",13,"Western Asia"
"Colorectum",52,3,1,1,1,3,1,0,442,8,177,28.05,.927,"Luxembourg",17,"Western Europe"
"Pancreas",52,3,1,1,1,4,1,0,474,13,34,7.73,.859,"France, Martinique",6,"Caribbean"
"Testis",52,2,1,1,1,5,1,0,8,28,57,3.3,.789,"Albania",16,"Southern Europe"
"Melanoma of skin",52,1,1,1,1,6,1,0,600,16,136,4.06,.731,"Paraguay",8,"South America"
"Lung",52,3,1,1,1,7,1,0,840,15,112343,33.7,.927,"United States of America",9,"Northern America"
"Multiple myeloma",52,2,1,1,1,8,1,0,638,35,20,2.68,.822,"France, La Réunion",1,"Eastern Africa"
"Brain, CNS",52,2,1,1,1,9,1,0,434,31,191,5.74,.746,"Libya",3,"Northern Africa"
"Kidney",52,2,1,1,1,10,1,0,268,29,202,7.1,.814,"Georgia",13,"Western Asia"
"Thyroid",52,1,1,1,1,11,1,0,360,32,4120,2.81,.713,"Indonesia",11,"South-Eastern Asia"
"Hodgkin lymphoma",52,1,1,1,1,12,1,0,600,33,80,2.15,.731,"Paraguay",8,"South America"
"NHL",52,0,1,1,1,13,1,0,598,34,281,7.98,.568,"Papua New Guinea",19,"Melanesia"
"Mesothelioma",52,2,1,1,1,14,1,0,499,18,2,.33,.844,"Montenegro",16,"Southern Europe"
"Prostate",52,2,1,1,1,15,1,0,638,27,459,59.61,.822,"France, La Réunion",1,"Eastern Africa"
"Kaposi sarcoma",52,0,1,2,3,16,1,0,729,19,69,.59,.516,"Sudan",3,"Northern Africa"
"Nasopharynx",52,0,1,2,3,17,1,0,204,4,36,1.03,.504,"Benin",5,"Western Africa"
"Oesophagus",52,3,1,2,3,18,1,0,276,6,5621,5.72,.95,"Germany",17,"Western Europe"
"Liver",52,3,1,2,3,19,1,0,840,11,31035,10.26,.927,"United States of America",9,"Northern America"
"Gallbladder",52,2,1,2,2,20,1,0,51,12,14,.65,.786,"Armenia",13,"Western Asia"
"Stomach",52,3,1,2,2,21,1,0,616,7,4462,12.16,.881,"Poland",14,"Eastern Europe"
"Hypopharynx",52,3,1,2,2,22,1,0,372,5,49,1.14,.95,"Ireland",15,"Northern Europe"
"Penis",52,0,1,2,2,23,1,0,24,26,62,1.12,.591,"Angola",2,"Middle Africa"
"Larynx",52,2,1,2,2,24,1,0,214,14,246,4.34,.766,"Dominican Republic",6,"Caribbean"
"Lip, oral cavity",52,2,1,2,2,25,1,0,858,1,120,4.87,.83,"Uruguay",8,"South America"
"Oropharynx",52,2,1,2,2,26,1,0,688,3,135,2.02,.805,"Serbia",16,"Southern Europe"
"Salivary glands",52,0,1,2,2,27,1,0,140,2,8,.74,.387,"Central African Republic",2,"Middle Africa"
"Bladder",53,2,1,1,1,1,1,0,12,30,2770,12.44,.745,"Algeria",3,"Northern Africa"
"Leukaemia",53,3,1,1,1,2,1,0,540,36,13,7.43,.852,"New Caledonia",19,"Melanesia"
"Colorectum",53,3,1,1,1,3,1,0,540,8,53,27.52,.852,"New Caledonia",19,"Melanesia"
"Pancreas",53,2,1,1,1,4,1,0,258,13,15,7.46,.791,"French Polynesia",21,"Polynesia"
"Testis",53,3,1,1,1,5,1,0,540,28,5,3.14,.852,"New Caledonia",19,"Melanesia"
"Melanoma of skin",53,2,1,1,1,6,1,0,100,16,246,3.83,.799,"Bulgaria",14,"Eastern Europe"
"Lung",53,3,1,1,1,7,1,0,702,15,1981,33.22,.949,"Singapore",11,"South-Eastern Asia"
"Multiple myeloma",53,2,1,1,1,8,1,0,170,35,806,2.67,.758,"Colombia",8,"South America"
"Brain, CNS",53,3,1,1,1,9,1,0,540,31,11,5.67,.852,"New Caledonia",19,"Melanesia"
"Kidney",53,2,1,1,1,10,1,0,398,29,634,6.7,.802,"Kazakhstan",12,"South Central Asia"
"Thyroid",53,1,1,1,1,11,1,0,548,32,3,2.8,.614,"Vanuatu",19,"Melanesia"
"Hodgkin lymphoma",53,2,1,1,1,12,1,0,214,33,124,2.14,.766,"Dominican Republic",6,"Caribbean"
"NHL",53,0,1,1,1,13,1,0,120,34,748,7.9,.587,"Cameroon",2,"Middle Africa"
"Mesothelioma",53,2,1,1,1,14,1,0,858,18,9,.33,.83,"Uruguay",8,"South America"
"Prostate",53,2,1,1,1,15,1,0,858,27,1665,58.96,.83,"Uruguay",8,"South America"
"Kaposi sarcoma",53,0,1,2,3,16,1,0,148,19,23,.57,.394,"Chad",2,"Middle Africa"
"Nasopharynx",53,0,1,2,3,17,1,0,288,4,148,1.02,.602,"Ghana",5,"Western Africa"
"Oesophagus",53,0,1,2,3,18,1,0,586,6,4776,5.72,.54,"Pakistan",12,"South Central Asia"
"Liver",53,0,1,2,3,19,1,0,716,11,353,10.13,.55,"Zimbabwe",1,"Eastern Africa"
"Gallbladder",53,2,1,2,2,20,1,0,364,12,295,.65,.78,"Iran, Islamic Republic of",12,"South Central Asia"
"Stomach",53,1,1,2,2,21,1,0,558,7,316,11.72,.669,"Nicaragua",7,"Central America"
"Hypopharynx",53,1,1,2,2,22,1,0,72,5,8,1.1,.708,"Botswana",4,"Southern Africa"
"Penis",53,3,1,2,2,23,1,0,440,26,27,1.11,.879,"Lithuania",15,"Northern Europe"
"Larynx",53,3,1,2,2,24,1,0,250,14,2810,4.34,.91,"France (metropolitan)",17,"Western Europe"
"Lip, oral cavity",53,3,1,2,2,25,1,0,528,1,862,4.86,.946,"The Netherlands",17,"Western Europe"
