cancer_label,CSU_RANK,hdi_group,group1,group2,group3,cl_ord,sex,type,country_code,cancer_code,cases,asr,hdi_value,country_label,area_code,area_label
"Brain, CNS",139,0,1,1,1,5,1,0,562,31,132,1.5,.273,"Niger",5,"Western Africa"
"Colorectum",139,1,1,1,1,6,1,0,340,8,280,7.48,.575,"Honduras",7,"Central America"
"Kidney",139,0,1,1,1,7,1,0,104,29,372,1.62,.432,"Myanmar",11,"South-Eastern Asia"
"Leukaemia",139,1,1,1,1,8,1,0,84,36,7,3.56,.651,"Belize",7,"Central America"
"Pancreas",139,0,1,1,1,9,1,0,120,13,136,2.12,.458,"Cameroon",2,"Middle Africa"
"Testis",139,1,1,1,1,10,1,0,160,28,3486,.41,.606,"China",10,"Eastern Asia"
"Lung",139,1,1,1,1,11,1,0,328,15,26,6.43,.622,"Guyana",8,"South America"
"Multiple myeloma",139,0,1,1,1,12,1,0,748,35,3,.79,.442,"Eswatini",4,"Southern Africa"
"Hodgkin lymphoma",139,0,1,1,1,13,1,0,686,33,48,.63,.41,"Senegal",5,"Western Africa"
"Thyroid",139,1,1,1,1,14,1,0,496,32,11,.72,.608,"Mongolia",10,"Eastern Asia"
"Melanoma of skin",139,0,1,1,1,15,1,0,104,16,76,.34,.432,"Myanmar",11,"South-Eastern Asia"
"Hypopharynx",139,0,1,1,1,16,1,0,686,5,5,.11,.41,"Senegal",5,"Western Africa"
"Oropharynx",139,1,1,1,1,17,1,0,504,3,77,.37,.551,"Morocco",3,"Northern Africa"
"Larynx",139,3,1,1,1,18,1,0,246,14,106,1.71,.874,"Finland",15,"Northern Europe"
"Lip, oral cavity",139,0,1,1,1,19,1,0,262,1,7,1.66,.375,"Djibouti",1,"Eastern Africa"
"Kaposi sarcoma",139,1,1,2,3,20,1,0,160,19,366,.03,.606,"China",10,"Eastern Asia"
"Penis",139,0,1,2,3,21,1,0,466,26,6,.11,.334,"Mali",5,"Western Africa"
"Oesophagus",139,3,1,2,3,22,1,0,434,6,44,1.71,.79,"Libya",3,"Northern Africa"
"Liver",139,2,1,2,3,23,1,0,858,11,139,5.24,.749,"Uruguay",8,"South America"
"Nasopharynx",139,2,1,2,3,24,1,0,144,4,52,.38,.703,"Sri Lanka",12,"South Central Asia"
"Gallbladder",139,0,1,2,2,25,1,0,148,12,3,.21,.307,"Chad",2,"Middle Africa"
"Stomach",139,1,1,2,2,26,1,0,788,7,331,4.55,.664,"Tunisia",3,"Northern Africa"
"Salivary glands",139,0,1,2,2,27,1,0,404,2,55,.37,.465,"Kenya",1,"Eastern Africa"
"Bladder",140,0,1,1,1,1,1,0,478,30,38,3,.467,"Mauritania",5,"Western Africa"
"NHL",140,2,1,1,1,2,1,0,70,34,113,3.95,.689,"Bosnia Herzegovina",16,"Southern Europe"
"Mesothelioma",140,0,1,1,1,3,1,0,24,18,0,0,.426,"Angola",2,"Middle Africa"
"Prostate",140,1,1,1,1,4,1,0,275,27,218,17.45,.651,"Gaza Strip and West Bank",13,"Western Asia"
"Brain, CNS",140,0,1,1,1,5,1,0,706,31,76,1.48,.285,"Somalia",1,"Eastern Africa"
"Colorectum",140,3,1,1,1,6,1,0,634,8,121,7.29,.822,"Qatar",13,"Western Asia"
"Kidney",140,1,1,1,1,7,1,0,356,29,11094,1.58,.506,"India",12,"South Central Asia"
"Leukaemia",140,1,1,1,1,8,1,0,882,36,3,3.52,.659,"Samoa",21,"Polynesia"
"Pancreas",140,0,1,1,1,9,1,0,24,13,198,2.08,.426,"Angola",2,"Middle Africa"
"Testis",140,0,1,1,1,10,1,0,148,28,21,.4,.307,"Chad",2,"Middle Africa"
"Lung",140,3,1,1,1,11,1,0,634,15,77,6.05,.822,"Qatar",13,"Western Asia"
"Multiple myeloma",140,3,1,1,1,12,1,0,48,35,5,.75,.795,"Bahrain",13,"Western Asia"
"Hodgkin lymphoma",140,1,1,1,1,13,1,0,360,33,912,.62,.615,"Indonesia",11,"South-Eastern Asia"
"Thyroid",140,0,1,1,1,14,1,0,894,32,21,.69,.441,"Zambia",1,"Eastern Africa"
"Melanoma of skin",140,1,1,1,1,15,1,0,50,16,240,.33,.492,"Bangladesh",12,"South Central Asia"
"Hypopharynx",140,0,1,1,1,16,1,0,24,5,5,.1,.426,"Angola",2,"Middle Africa"
"Oropharynx",140,0,1,1,1,17,1,0,716,3,12,.37,.423,"Zimbabwe",1,"Eastern Africa"
"Larynx",140,3,1,1,1,18,1,0,316,14,2,1.71,.844,"Guam",20,"Micronesia"
"Lip, oral cavity",140,1,1,1,1,19,1,0,548,1,2,1.66,.574,"Vanuatu",19,"Melanesia"
"Kaposi sarcoma",140,3,1,2,3,20,1,0,348,19,3,.03,.788,"Hungary",14,"Eastern Europe"
"Penis",140,3,1,2,3,21,1,0,784,26,3,.11,.792,"United Arab Emirates",13,"Western Asia"
"Oesophagus",140,2,1,2,3,22,1,0,807,6,30,1.7,.688,"North Macedonia",16,"Southern Europe"
"Liver",140,3,1,2,3,23,1,0,474,11,21,5.22,.859,"France, Martinique",6,"Caribbean"
"Nasopharynx",140,0,1,2,3,24,1,0,686,4,18,.37,.41,"Senegal",5,"Western Africa"
"Gallbladder",140,3,1,2,2,25,1,0,56,12,26,.2,.886,"Belgium",17,"Western Europe"
"Stomach",140,0,1,2,2,26,1,0,384,7,331,4.52,.426,"Côte d'Ivoire",5,"Western Africa"
"Salivary glands",140,2,1,2,2,27,1,0,484,2,253,.37,.718,"Mexico",7,"Central America"
"Bladder",141,1,1,1,1,1,1,0,496,30,36,2.97,.608,"Mongolia",10,"Eastern Asia"
"NHL",141,2,1,1,1,2,1,0,51,34,68,3.94,.682,"Armenia",13,"Western Asia"
"Mesothelioma",141,3,1,1,1,3,1,0,44,18,0,0,.8,"Bahamas",6,"Caribbean"
"Prostate",141,1,1,1,1,4,1,0,788,27,1252,16.75,.664,"Tunisia",3,"Northern Africa"
"Brain, CNS",141,0,1,1,1,5,1,0,598,31,46,1.43,.462,"Papua New Guinea",19,"Melanesia"
"Colorectum",141,0,1,1,1,6,1,0,262,8,33,7.28,.375,"Djibouti",1,"Eastern Africa"
"Kidney",141,0,1,1,1,7,1,0,204,29,51,1.57,.438,"Benin",5,"Western Africa"
"Leukaemia",141,0,1,1,1,8,1,0,450,36,371,3.51,.464,"Madagascar",1,"Eastern Africa"
"Pancreas",141,0,1,1,1,9,1,0,148,13,64,1.98,.307,"Chad",2,"Middle Africa"
"Testis",141,1,1,1,1,10,1,0,408,28,56,.39,.595,"Korea, Democratic People Republic of",10,"Eastern Asia"
"Lung",141,2,1,1,1,11,1,0,682,15,939,5.62,.748,"Saudi Arabia",13,"Western Asia"
"Multiple myeloma",141,2,1,1,1,12,1,0,398,35,70,.74,.714,"Kazakhstan",12,"South Central Asia"
"Hodgkin lymphoma",141,3,1,1,1,13,1,0,410,33,201,.61,.837,"Korea, Republic of",10,"Eastern Asia"
"Thyroid",141,0,1,1,1,14,1,0,24,32,41,.66,.426,"Angola",2,"Middle Africa"
"Melanoma of skin",141,2,1,1,1,15,1,0,480,16,3,.33,.692,"Mauritius",1,"Eastern Africa"
"Hypopharynx",141,0,1,1,1,16,1,0,646,5,3,.09,.366,"Rwanda",1,"Eastern Africa"
"Oropharynx",141,1,1,1,1,17,1,0,132,3,1,.36,.583,"Cape Verde",5,"Western Africa"
"Larynx",141,0,1,1,1,18,1,0,426,14,11,1.71,.446,"Lesotho",4,"Southern Africa"
"Lip, oral cavity",141,1,1,1,1,19,1,0,818,1,697,1.66,.622,"Egypt",3,"Northern Africa"
"Kaposi sarcoma",141,0,1,2,3,20,1,0,586,19,39,.03,.462,"Pakistan",12,"South Central Asia"
"Penis",141,0,1,2,3,21,1,0,4,26,12,.1,.384,"Afghanistan",12,"South Central Asia"
"Oesophagus",141,3,1,2,3,22,1,0,300,6,204,1.69,.826,"Greece",16,"Southern Europe"
"Liver",141,1,1,2,3,23,1,0,762,11,149,5.19,.573,"Tajikistan",12,"South Central Asia"
"Nasopharynx",141,2,1,2,3,24,1,0,780,4,4,.37,.726,"Trinidad and Tobago",6,"Caribbean"
"Gallbladder",141,2,1,2,2,25,1,0,428,12,4,.2,.767,"Latvia",15,"Northern Europe"
"Stomach",141,1,1,2,2,26,1,0,626,7,19,4.42,.503,"Timor-Leste",11,"South-Eastern Asia"
"Salivary glands",141,0,1,2,2,27,1,0,232,2,4,.36,.427,"Eritrea",1,"Eastern Africa"
"Bladder",142,1,1,1,1,1,1,0,704,30,1600,2.96,.602,"Viet Nam",11,"South-Eastern Asia"
"NHL",142,0,1,1,1,2,1,0,748,34,16,3.89,.442,"Eswatini",4,"Southern Africa"
"Mesothelioma",142,1,1,1,1,3,1,0,50,18,3,0,.492,"Bangladesh",12,"South Central Asia"
"Prostate",142,2,1,1,1,4,1,0,414,27,274,16.57,.78,"Kuwait",13,"Western Asia"
"Brain, CNS",142,3,1,1,1,5,1,0,254,31,2,1.41,.817,"French Guyana",8,"South America"
"Colorectum",142,1,1,1,1,6,1,0,678,8,4,7.26,.511,"Sao Tome and Principe",2,"Middle Africa"
"Kidney",142,0,1,1,1,7,1,0,598,29,44,1.57,.462,"Papua New Guinea",19,"Melanesia"
"Leukaemia",142,0,1,1,1,8,1,0,140,36,49,3.27,.328,"Central African Republic",2,"Middle Africa"
"Pancreas",142,0,1,1,1,9,1,0,706,13,70,1.97,.285,"Somalia",1,"Eastern Africa"
"Testis",142,1,1,1,1,10,1,0,462,28,3,.39,.63,"Maldives",12,"South Central Asia"
"Lung",142,0,1,1,1,11,1,0,332,15,232,5.54,.446,"Haiti",6,"Caribbean"
"Multiple myeloma",142,1,1,1,1,12,1,0,558,35,18,.71,.589,"Nicaragua",7,"Central America"
"Hodgkin lymphoma",142,0,1,1,1,13,1,0,728,33,32,.61,.41,"South Sudan",1,"Eastern Africa"
"Thyroid",142,0,1,1,1,14,1,0,178,32,9,.66,.471,"Congo, Republic of",2,"Middle Africa"
"Melanoma of skin",142,0,1,1,1,15,1,0,586,16,282,.33,.462,"Pakistan",12,"South Central Asia"
"Hypopharynx",142,0,1,1,1,16,1,0,768,5,2,.09,.433,"Togo",5,"Western Africa"
"Oropharynx",142,0,1,1,1,17,1,0,466,3,15,.34,.334,"Mali",5,"Western Africa"
"Larynx",142,0,1,1,1,18,1,0,90,14,4,1.66,.486,"Solomon Islands",19,"Melanesia"
"Lip, oral cavity",142,0,1,1,1,19,1,0,140,1,20,1.65,.328,"Central African Republic",2,"Middle Africa"
"Kaposi sarcoma",142,1,1,2,3,20,1,0,408,19,2,.02,.595,"Korea, Democratic People Republic of",10,"Eastern Asia"
"Penis",142,1,1,2,3,21,1,0,417,26,3,.1,.63,"Kyrgyzstan",12,"South Central Asia"
"Oesophagus",142,3,1,2,3,22,1,0,376,6,111,1.67,.873,"Israel",13,"Western Asia"
"Liver",142,0,1,2,3,23,1,0,231,11,1647,5.14,.315,"Ethiopia",1,"Eastern Africa"
"Nasopharynx",142,1,1,2,3,24,1,0,364,4,168,.36,.67,"Iran, Islamic Republic of",12,"South Central Asia"
"Gallbladder",142,0,1,2,2,25,1,0,180,12,37,.19,.358,"Congo, Democratic Republic of",2,"Middle Africa"
"Stomach",142,0,1,2,2,26,1,0,562,7,286,4.4,.273,"Niger",5,"Western Africa"
"Salivary glands",142,0,1,2,2,27,1,0,854,2,33,.36,.303,"Burkina Faso",5,"Western Africa"
"Bladder",143,0,1,1,1,1,1,0,104,30,666,2.91,.432,"Myanmar",11,"South-Eastern Asia"
"NHL",143,2,1,1,1,2,1,0,480,34,32,3.73,.692,"Mauritius",1,"Eastern Africa"
"Mesothelioma",143,2,1,1,1,3,1,0,52,18,0,0,.774,"Barbados",6,"Caribbean"
"Prostate",143,3,1,1,1,4,1,0,434,27,370,16.17,.79,"Libya",3,"Northern Africa"
"Brain, CNS",143,0,1,1,1,5,1,0,646,31,72,1.37,.366,"Rwanda",1,"Eastern Africa"
"Colorectum",143,0,1,1,1,6,1,0,108,8,184,7.18,.311,"Burundi",1,"Eastern Africa"
"Kidney",143,0,1,1,1,7,1,0,478,29,28,1.56,.467,"Mauritania",5,"Western Africa"
"Leukaemia",143,1,1,1,1,8,1,0,64,36,13,3.05,.52,"Bhutan",12,"South Central Asia"
"Pancreas",143,0,1,1,1,9,1,0,426,13,13,1.96,.446,"Lesotho",4,"Southern Africa"
"Testis",143,0,1,1,1,10,1,0,728,28,16,.39,.41,"South Sudan",1,"Eastern Africa"
"Lung",143,1,1,1,1,11,1,0,222,15,182,5.21,.627,"El Salvador",7,"Central America"
"Multiple myeloma",143,0,1,1,1,12,1,0,24,35,49,.7,.426,"Angola",2,"Middle Africa"
"Hodgkin lymphoma",143,3,1,1,1,13,1,0,540,33,1,.6,.852,"New Caledonia",19,"Melanesia"
"Thyroid",143,0,1,1,1,14,1,0,450,32,52,.66,.464,"Madagascar",1,"Eastern Africa"
"Melanoma of skin",143,0,1,1,1,15,1,0,748,16,1,.33,.442,"Eswatini",4,"Southern Africa"
"Hypopharynx",143,1,1,1,1,16,1,0,320,5,5,.08,.563,"Guatemala",7,"Central America"
"Oropharynx",143,0,1,1,1,17,1,0,562,3,20,.34,.273,"Niger",5,"Western Africa"
"Larynx",143,1,1,1,1,18,1,0,288,14,161,1.63,.499,"Ghana",5,"Western Africa"
"Lip, oral cavity",143,3,1,1,1,19,1,0,634,1,28,1.63,.822,"Qatar",13,"Western Asia"
"Kaposi sarcoma",143,1,1,2,3,20,1,0,608,19,11,.02,.638,"Philippines",11,"South-Eastern Asia"
"Penis",143,0,1,2,3,21,1,0,324,26,5,.09,.356,"Guinea",5,"Western Africa"
"Oesophagus",143,2,1,2,3,22,1,0,484,6,1077,1.58,.718,"Mexico",7,"Central America"
"Liver",143,0,1,2,3,23,1,0,454,11,278,5.04,.357,"Malawi",1,"Eastern Africa"
"Nasopharynx",143,3,1,2,3,24,1,0,634,4,9,.36,.822,"Qatar",13,"Western Asia"
"Gallbladder",143,0,1,2,2,25,1,0,800,12,20,.19,.427,"Uganda",1,"Eastern Africa"
"Stomach",143,0,1,2,2,26,1,0,180,7,940,4.35,.358,"Congo, Democratic Republic of",2,"Middle Africa"
"Salivary glands",143,0,1,2,2,27,1,0,430,2,6,.34,.437,"Liberia",5,"Western Africa"
"Bladder",144,2,1,1,1,1,1,0,604,30,634,2.91,.688,"Peru",8,"South America"
"NHL",144,1,1,1,1,2,1,0,704,34,1996,3.72,.602,"Viet Nam",11,"South-Eastern Asia"
"Mesothelioma",144,1,1,1,1,3,1,0,64,18,0,0,.52,"Bhutan",12,"South Central Asia"
"Prostate",144,2,1,1,1,4,1,0,398,27,1359,15.46,.714,"Kazakhstan",12,"South Central Asia"
"Brain, CNS",144,1,1,1,1,5,1,0,288,31,193,1.36,.499,"Ghana",5,"Western Africa"
"Colorectum",144,1,1,1,1,6,1,0,226,8,33,7.13,.546,"Equatorial Guinea",2,"Middle Africa"
"Kidney",144,0,1,1,1,7,1,0,148,29,103,1.55,.307,"Chad",2,"Middle Africa"
"Leukaemia",144,0,1,1,1,8,1,0,716,36,146,3.01,.423,"Zimbabwe",1,"Eastern Africa"
"Pancreas",144,0,1,1,1,9,1,0,728,13,55,1.94,.41,"South Sudan",1,"Eastern Africa"
"Testis",144,0,1,1,1,10,1,0,768,28,13,.38,.433,"Togo",5,"Western Africa"
"Lung",144,0,1,1,1,11,1,0,324,15,160,5.21,.356,"Guinea",5,"Western Africa"
"Multiple myeloma",144,1,1,1,1,12,1,0,266,35,6,.7,.626,"Gabon",2,"Middle Africa"
"Hodgkin lymphoma",144,2,1,1,1,13,1,0,480,33,4,.59,.692,"Mauritius",1,"Eastern Africa"
"Thyroid",144,1,1,1,1,14,1,0,50,32,538,.65,.492,"Bangladesh",12,"South Central Asia"
"Melanoma of skin",144,0,1,1,1,15,1,0,800,16,30,.33,.427,"Uganda",1,"Eastern Africa"
"Hypopharynx",144,1,1,1,1,16,1,0,368,5,9,.07,.603,"Iraq",13,"Western Asia"
"Oropharynx",144,3,1,1,1,17,1,0,376,3,18,.33,.873,"Israel",13,"Western Asia"
"Larynx",144,0,1,1,1,18,1,0,430,14,23,1.58,.437,"Liberia",5,"Western Africa"
"Lip, oral cavity",144,1,1,1,1,19,1,0,275,1,25,1.61,.651,"Gaza Strip and West Bank",13,"Western Asia"
"Kaposi sarcoma",144,1,1,2,3,20,1,0,356,19,41,.01,.506,"India",12,"South Central Asia"
"Penis",144,1,1,2,3,21,1,0,364,26,35,.08,.67,"Iran, Islamic Republic of",12,"South Central Asia"
"Oesophagus",144,0,1,2,3,22,1,0,140,6,17,1.56,.328,"Central African Republic",2,"Middle Africa"
"Liver",144,2,1,2,3,23,1,0,414,11,105,4.99,.78,"Kuwait",13,"Western Asia"
"Nasopharynx",144,2,1,2,3,24,1,0,112,4,23,.35,.699,"Belarus",14,"Eastern Europe"
"Gallbladder",144,0,1,2,2,25,1,0,120,12,12,.18,.458,"Cameroon",2,"Middle Africa"
"Stomach",144,0,1,2,2,26,1,0,728,7,125,4.2,.41,"South Sudan",1,"Eastern Africa"
"Salivary glands",144,0,1,2,2,27,1,0,178,2,6,.32,.471,"Congo, Republic of",2,"Middle Africa"
"Bladder",145,1,1,1,1,1,1,0,288,30,267,2.86,.499,"Ghana",5,"Western Africa"
"NHL",145,0,1,1,1,2,1,0,426,34,32,3.66,.446,"Lesotho",4,"Southern Africa"
"Mesothelioma",145,1,1,1,1,3,1,0,72,18,0,0,.579,"Botswana",4,"Southern Africa"
"Prostate",145,1,1,1,1,4,1,0,12,27,3514,15.45,.657,"Algeria",3,"Northern Africa"
"Brain, CNS",145,1,1,1,1,5,1,0,626,31,9,1.36,.503,"Timor-Leste",11,"South-Eastern Asia"
"Colorectum",145,0,1,1,1,6,1,0,478,8,96,7.03,.467,"Mauritania",5,"Western Africa"
"Kidney",145,1,1,1,1,7,1,0,214,29,86,1.55,.668,"Dominican Republic",6,"Caribbean"
"Leukaemia",145,1,1,1,1,8,1,0,626,36,19,2.96,.503,"Timor-Leste",11,"South-Eastern Asia"
"Pancreas",145,0,1,1,1,9,1,0,768,13,37,1.85,.433,"Togo",5,"Western Africa"
"Testis",145,0,1,1,1,10,1,0,478,28,7,.37,.467,"Mauritania",5,"Western Africa"
"Lung",145,0,1,1,1,11,1,0,887,15,443,5.04,.461,"Yemen",13,"Western Asia"
"Multiple myeloma",145,0,1,1,1,12,1,0,834,35,95,.7,.407,"Tanzania, United Republic of",1,"Eastern Africa"
"Hodgkin lymphoma",145,0,1,1,1,13,1,0,116,33,45,.58,.457,"Cambodia",11,"South-Eastern Asia"
"Thyroid",145,1,1,1,1,14,1,0,795,32,18,.64,.666,"Turkmenistan",12,"South Central Asia"
"Melanoma of skin",145,0,1,1,1,15,1,0,332,16,13,.28,.446,"Haiti",6,"Caribbean"
"Hypopharynx",145,0,1,1,1,16,1,0,562,5,4,.07,.273,"Niger",5,"Western Africa"
"Oropharynx",145,2,1,1,1,17,1,0,512,3,10,.32,.714,"Oman",13,"Western Asia"
"Larynx",145,3,1,1,1,18,1,0,578,14,92,1.57,.917,"Norway",15,"Northern Europe"
"Lip, oral cavity",145,1,1,1,1,19,1,0,364,1,746,1.61,.67,"Iran, Islamic Republic of",12,"South Central Asia"
"Kaposi sarcoma",145,3,1,2,3,20,1,0,48,19,0,0,.795,"Bahrain",13,"Western Asia"
"Penis",145,0,1,2,3,21,1,0,562,26,4,.08,.273,"Niger",5,"Western Africa"
"Oesophagus",145,2,1,2,3,22,1,0,591,6,42,1.56,.744,"Panama",7,"Central America"
"Liver",145,0,1,2,3,23,1,0,426,11,32,4.99,.446,"Lesotho",4,"Southern Africa"
"Nasopharynx",145,2,1,2,3,24,1,0,604,4,62,.33,.688,"Peru",8,"South America"
"Gallbladder",145,2,1,2,2,25,1,0,192,12,19,.18,.698,"Cuba",6,"Caribbean"
"Stomach",145,0,1,2,2,26,1,0,694,7,101,4.11,.326,"Sierra Leone",5,"Western Africa"
"Salivary glands",145,0,1,2,2,27,1,0,4,2,36,.31,.384,"Afghanistan",12,"South Central Asia"
"Bladder",146,1,1,1,1,1,1,0,214,30,167,2.77,.668,"Dominican Republic",6,"Caribbean"
"NHL",146,0,1,1,1,2,1,0,180,34,1078,3.65,.358,"Congo, Democratic Republic of",2,"Middle Africa"
"Mesothelioma",146,1,1,1,1,3,1,0,84,18,0,0,.651,"Belize",7,"Central America"
"Prostate",146,2,1,1,1,4,1,0,400,27,468,15.14,.715,"Jordan",13,"Western Asia"
"Brain, CNS",146,0,1,1,1,5,1,0,466,31,81,1.35,.334,"Mali",5,"Western Africa"
"Colorectum",146,0,1,1,1,6,1,0,834,8,1031,6.89,.407,"Tanzania, United Republic of",1,"Eastern Africa"
"Kidney",146,1,1,1,1,7,1,0,328,29,6,1.49,.622,"Guyana",8,"South America"
"Leukaemia",146,0,1,1,1,8,1,0,800,36,473,2.85,.427,"Uganda",1,"Eastern Africa"
"Pancreas",146,1,1,1,1,9,1,0,516,13,12,1.84,.541,"Namibia",4,"Southern Africa"
"Testis",146,0,1,1,1,10,1,0,706,28,23,.37,.285,"Somalia",1,"Eastern Africa"
"Lung",146,0,1,1,1,11,1,0,426,15,31,5,.446,"Lesotho",4,"Southern Africa"
"Multiple myeloma",146,0,1,1,1,12,1,0,4,35,66,.67,.384,"Afghanistan",12,"South Central Asia"
"Hodgkin lymphoma",146,0,1,1,1,13,1,0,430,33,15,.58,.437,"Liberia",5,"Western Africa"
"Thyroid",146,0,1,1,1,14,1,0,404,32,76,.58,.465,"Kenya",1,"Eastern Africa"
"Melanoma of skin",146,1,1,1,1,15,1,0,408,16,43,.28,.595,"Korea, Democratic People Republic of",10,"Eastern Asia"
"Hypopharynx",146,0,1,1,1,16,1,0,566,5,51,.07,.45,"Nigeria",5,"Western Africa"
"Oropharynx",146,1,1,1,1,17,1,0,12,3,71,.31,.657,"Algeria",3,"Northern Africa"
"Larynx",146,0,1,1,1,18,1,0,232,14,16,1.55,.427,"Eritrea",1,"Eastern Africa"
"Lip, oral cavity",146,2,1,1,1,19,1,0,152,1,221,1.59,.769,"Chile",8,"South America"
"Kaposi sarcoma",146,1,1,2,3,20,1,0,50,19,0,0,.492,"Bangladesh",12,"South Central Asia"
"Penis",146,1,1,2,3,21,1,0,760,26,5,.08,.607,"Syrian Arab Republic",13,"Western Asia"
"Oesophagus",146,1,1,2,3,22,1,0,222,6,51,1.5,.627,"El Salvador",7,"Central America"
"Liver",146,0,1,2,3,23,1,0,262,11,22,4.95,.375,"Djibouti",1,"Eastern Africa"
"Nasopharynx",146,3,1,2,3,24,1,0,208,4,15,.32,.89,"Denmark",15,"Northern Europe"
"Gallbladder",146,0,1,2,2,25,1,0,450,12,12,.18,.464,"Madagascar",1,"Eastern Africa"
"Stomach",146,0,1,2,2,26,1,0,894,7,138,4.11,.441,"Zambia",1,"Eastern Africa"
"Salivary glands",146,3,1,2,2,27,1,0,470,2,2,.31,.804,"Malta",16,"Southern Europe"
"Bladder",147,1,1,1,1,1,1,0,340,30,102,2.73,.575,"Honduras",7,"Central America"
"NHL",147,0,1,1,1,2,1,0,24,34,494,3.6,.426,"Angola",2,"Middle Africa"
"Mesothelioma",147,0,1,1,1,3,1,0,90,18,0,0,.486,"Solomon Islands",19,"Melanesia"
"Prostate",147,2,1,1,1,4,1,0,512,27,217,15.05,.714,"Oman",13,"Western Asia"
"Brain, CNS",147,3,1,1,1,5,1,0,96,31,4,1.31,.807,"Brunei Darussalam",11,"South-Eastern Asia"
"Colorectum",147,0,1,1,1,6,1,0,120,8,482,6.85,.458,"Cameroon",2,"Middle Africa"
"Kidney",147,0,1,1,1,7,1,0,834,29,361,1.49,.407,"Tanzania, United Republic of",1,"Eastern Africa"
"Leukaemia",147,0,1,1,1,8,1,0,524,36,356,2.78,.464,"Nepal",12,"South Central Asia"
"Pancreas",147,1,1,1,1,9,1,0,288,13,165,1.83,.499,"Ghana",5,"Western Africa"
"Testis",147,0,1,1,1,10,1,0,120,28,37,.36,.458,"Cameroon",2,"Middle Africa"
"Lung",147,0,1,1,1,11,1,0,894,15,131,4.57,.441,"Zambia",1,"Eastern Africa"
"Multiple myeloma",147,3,1,1,1,12,1,0,316,35,1,.67,.844,"Guam",20,"Micronesia"
"Hodgkin lymphoma",147,3,1,1,1,13,1,0,312,33,1,.55,.842,"France, Guadeloupe",6,"Caribbean"
"Thyroid",147,2,1,1,1,14,1,0,807,32,10,.58,.688,"North Macedonia",16,"Southern Europe"
"Melanoma of skin",147,1,1,1,1,15,1,0,818,16,121,.28,.622,"Egypt",3,"Northern Africa"
"Hypopharynx",147,0,1,1,1,16,1,0,887,5,5,.07,.461,"Yemen",13,"Western Asia"
"Oropharynx",147,0,1,1,1,17,1,0,478,3,4,.31,.467,"Mauritania",5,"Western Africa"
"Larynx",147,1,1,1,1,18,1,0,548,14,2,1.53,.574,"Vanuatu",19,"Melanesia"
"Lip, oral cavity",147,2,1,1,1,19,1,0,682,1,282,1.59,.748,"Saudi Arabia",13,"Western Asia"
"Kaposi sarcoma",147,2,1,2,3,20,1,0,51,19,0,0,.682,"Armenia",13,"Western Asia"
"Penis",147,1,1,2,3,21,1,0,860,26,10,.08,.614,"Uzbekistan",12,"South Central Asia"
"Oesophagus",147,1,1,2,3,22,1,0,792,6,725,1.48,.677,"Türkiye",13,"Western Asia"
"Liver",147,0,1,2,3,23,1,0,768,11,127,4.9,.433,"Togo",5,"Western Africa"
"Nasopharynx",147,2,1,2,3,24,1,0,70,4,8,.31,.689,"Bosnia Herzegovina",16,"Southern Europe"
"Gallbladder",147,0,1,2,2,25,1,0,108,12,4,.17,.311,"Burundi",1,"Eastern Africa"
"Stomach",147,2,1,2,2,26,1,0,422,7,160,4.08,.74,"Lebanon",13,"Western Asia"
"Salivary glands",147,2,1,2,2,27,1,0,512,2,11,.29,.714,"Oman",13,"Western Asia"
"Bladder",148,2,1,1,1,1,1,0,591,30,75,2.69,.744,"Panama",7,"Central America"
"NHL",148,1,1,1,1,2,1,0,548,34,5,3.53,.574,"Vanuatu",19,"Melanesia"
"Mesothelioma",148,3,1,1,1,3,1,0,96,18,0,0,.807,"Brunei Darussalam",11,"South-Eastern Asia"
"Prostate",148,3,1,1,1,4,1,0,784,27,310,13.83,.792,"United Arab Emirates",13,"Western Asia"
"Brain, CNS",148,1,1,1,1,5,1,0,84,31,2,1.26,.651,"Belize",7,"Central America"
"Colorectum",148,0,1,1,1,6,1,0,562,8,435,6.76,.273,"Niger",5,"Western Africa"
"Kidney",148,0,1,1,1,7,1,0,686,29,90,1.47,.41,"Senegal",5,"Western Africa"
"Leukaemia",148,0,1,1,1,8,1,0,768,36,79,2.64,.433,"Togo",5,"Western Africa"
"Pancreas",148,0,1,1,1,9,1,0,116,13,105,1.78,.457,"Cambodia",11,"South-Eastern Asia"
"Testis",148,0,1,1,1,10,1,0,204,28,16,.33,.438,"Benin",5,"Western Africa"
"Lung",148,0,1,1,1,11,1,0,466,15,193,4.54,.334,"Mali",5,"Western Africa"
"Multiple myeloma",148,1,1,1,1,12,1,0,408,35,106,.66,.595,"Korea, Democratic People Republic of",10,"Eastern Asia"
"Hodgkin lymphoma",148,0,1,1,1,13,1,0,598,33,27,.55,.462,"Papua New Guinea",19,"Melanesia"
"Thyroid",148,0,1,1,1,14,1,0,4,32,75,.55,.384,"Afghanistan",12,"South Central Asia"
"Melanoma of skin",148,1,1,1,1,15,1,0,356,16,1914,.27,.506,"India",12,"South Central Asia"
"Hypopharynx",148,0,1,1,1,16,1,0,430,5,1,.06,.437,"Liberia",5,"Western Africa"
"Oropharynx",148,2,1,1,1,17,1,0,51,3,6,.3,.682,"Armenia",13,"Western Asia"
"Larynx",148,0,1,1,1,18,1,0,262,14,6,1.47,.375,"Djibouti",1,"Eastern Africa"
