cancer_label,CSU_RANK,hdi_group,group1,group2,group3,cl_ord,sex,type,country_code,cancer_code,cases,asr,hdi_value,country_label,area_code,area_label
"Oropharynx",8,3,1,1,1,18,0,0,638,3,44,3.29,.822,"France, La Réunion",1,"Eastern Africa"
"Cervix uteri",8,0,1,2,2,19,0,0,800,23,6938,53.76,.427,"Uganda",1,"Eastern Africa"
"Nasopharynx",8,0,1,2,2,20,0,0,418,4,236,3.79,.486,"Lao People's Democratic Republic",11,"South-Eastern Asia"
"Liver",8,0,1,2,2,21,0,0,148,11,1640,19.05,.307,"Chad",2,"Middle Africa"
"Kaposi sarcoma",8,0,1,2,2,22,0,0,748,19,96,8.82,.442,"Eswatini",4,"Southern Africa"
"Vagina",8,0,1,2,2,23,0,0,384,22,59,.79,.426,"Côte d'Ivoire",5,"Western Africa"
"Penis",8,0,1,2,2,24,0,0,716,26,112,2.96,.423,"Zimbabwe",1,"Eastern Africa"
"Gallbladder",8,1,1,2,3,25,0,0,408,12,968,2.45,.595,"Korea, Democratic People Republic of",10,"Eastern Asia"
"Stomach",8,0,1,2,3,26,0,0,64,7,115,15.87,.52,"Bhutan",12,"South Central Asia"
"Oesophagus",8,0,1,2,3,27,0,0,174,6,53,10.37,.475,"Comoros",1,"Eastern Africa"
"Salivary glands",8,3,1,2,3,28,0,0,124,2,723,.94,.877,"Canada",9,"Northern America"
"Hypopharynx",8,0,1,2,3,29,0,0,356,5,30510,2.14,.506,"India",12,"South Central Asia"
"Larynx",8,1,1,2,3,30,0,0,70,14,268,4.2,.689,"Bosnia Herzegovina",16,"Southern Europe"
"Lip, oral cavity",8,2,1,2,3,31,0,0,348,1,1136,6.33,.788,"Hungary",14,"Eastern Europe"
"Ovary",8,2,1,2,3,32,0,0,242,25,52,11.1,.7,"Fiji",19,"Melanesia"
"Vulva",8,0,1,2,3,33,0,0,508,21,266,2.21,.327,"Mozambique",1,"Eastern Africa"
"Bladder",9,3,1,1,1,1,0,0,756,30,3202,14.71,.899,"Switzerland",17,"Western Europe"
"Mesothelioma",9,3,1,1,1,2,0,0,208,18,157,1.01,.89,"Denmark",15,"Northern Europe"
"Breast",9,3,1,1,1,3,0,0,208,20,5259,95.42,.89,"Denmark",15,"Northern Europe"
"Colorectum",9,2,1,1,1,4,0,0,703,8,4219,35.66,.773,"Slovakia",14,"Eastern Europe"
"Kidney",9,3,1,1,1,5,0,0,578,29,1123,11.1,.917,"Norway",15,"Northern Europe"
"Leukaemia",9,3,1,1,1,6,0,0,578,36,943,9.74,.917,"Norway",15,"Northern Europe"
"Multiple myeloma",9,3,1,1,1,7,0,0,372,35,438,4.48,.881,"Ireland",15,"Northern Europe"
"Pancreas",9,1,1,1,1,8,0,0,51,13,468,9.25,.682,"Armenia",13,"Western Asia"
"NHL",9,3,1,1,1,9,0,0,372,34,1028,11.6,.881,"Ireland",15,"Northern Europe"
"Corpus uteri",9,3,1,1,1,10,0,0,44,24,58,20.94,.8,"Bahamas",6,"Caribbean"
"Thyroid",9,2,1,1,1,11,0,0,191,32,778,14.03,.774,"Croatia",16,"Southern Europe"
"Lung",9,2,1,1,1,12,0,0,499,15,419,36.71,.773,"Montenegro",16,"Southern Europe"
"Brain, CNS",9,2,1,1,1,13,0,0,440,31,312,6.79,.785,"Lithuania",15,"Northern Europe"
"Hodgkin lymphoma",9,3,1,1,1,14,0,0,250,33,1952,2.78,.852,"France (metropolitan)",17,"Western Europe"
"Testis",9,3,1,1,1,15,0,0,528,28,805,9.74,.885,"The Netherlands",17,"Western Europe"
"Melanoma of skin",9,3,1,1,1,16,0,0,372,16,1567,18.14,.881,"Ireland",15,"Northern Europe"
"Prostate",9,2,1,1,1,17,0,0,428,27,1662,97.3,.767,"Latvia",15,"Northern Europe"
"Oropharynx",9,1,1,1,1,18,0,0,112,3,478,3.09,.699,"Belarus",14,"Eastern Europe"
"Cervix uteri",9,0,1,2,2,19,0,0,174,23,163,52.01,.475,"Comoros",1,"Eastern Africa"
"Nasopharynx",9,1,1,2,2,20,0,0,608,4,3684,3.52,.638,"Philippines",11,"South-Eastern Asia"
"Liver",9,0,1,2,2,21,0,0,270,11,278,17.89,.415,"The Republic of the Gambia",5,"Western Africa"
"Kaposi sarcoma",9,0,1,2,2,22,0,0,426,19,141,6.46,.446,"Lesotho",4,"Southern Africa"
"Vagina",9,1,1,2,2,23,0,0,710,22,230,.74,.619,"South Africa",4,"Southern Africa"
"Penis",9,0,1,2,2,24,0,0,646,26,91,2.61,.366,"Rwanda",1,"Eastern Africa"
"Gallbladder",9,2,1,2,3,25,0,0,434,12,136,2.22,.79,"Libya",3,"Northern Africa"
"Stomach",9,1,1,2,3,26,0,0,112,7,2804,15.28,.699,"Belarus",14,"Eastern Europe"
"Oesophagus",9,0,1,2,3,27,0,0,508,6,1525,9.22,.327,"Mozambique",1,"Eastern Africa"
"Salivary glands",9,0,1,2,3,28,0,0,887,2,174,.94,.461,"Yemen",13,"Western Asia"
"Hypopharynx",9,3,1,2,3,29,0,0,638,5,28,2.08,.822,"France, La Réunion",1,"Eastern Africa"
"Larynx",9,2,1,2,3,30,0,0,688,14,637,4.06,.726,"Serbia",16,"Southern Europe"
"Lip, oral cavity",9,2,1,2,3,31,0,0,620,1,1293,6.26,.799,"Portugal",16,"Southern Europe"
"Ovary",9,2,1,2,3,32,0,0,780,25,117,11.09,.726,"Trinidad and Tobago",6,"Caribbean"
"Vulva",9,3,1,2,3,33,0,0,124,21,959,2.18,.877,"Canada",9,"Northern America"
"Bladder",10,3,1,1,1,1,0,0,376,30,1873,13.66,.873,"Israel",13,"Western Asia"
"Mesothelioma",10,2,1,1,1,2,0,0,191,18,103,.99,.774,"Croatia",16,"Southern Europe"
"Breast",10,3,1,1,1,3,0,0,554,20,3855,94.36,.888,"New Zealand",18,"Australia/New Zealand"
"Colorectum",10,3,1,1,1,4,0,0,36,8,17088,34.6,.907,"Australia",18,"Australia/New Zealand"
"Kidney",10,2,1,1,1,5,0,0,703,29,1183,11.09,.773,"Slovakia",14,"Eastern Europe"
"Leukaemia",10,3,1,1,1,6,0,0,554,36,823,9.56,.888,"New Zealand",18,"Australia/New Zealand"
"Multiple myeloma",10,3,1,1,1,7,0,0,36,35,2250,4.14,.907,"Australia",18,"Australia/New Zealand"
"Pancreas",10,3,1,1,1,8,0,0,470,13,107,8.98,.804,"Malta",16,"Southern Europe"
"NHL",10,3,1,1,1,9,0,0,246,34,1502,11.37,.874,"Finland",15,"Northern Europe"
"Corpus uteri",10,2,1,1,1,10,0,0,643,24,29852,20.59,.734,"Russian Federation",14,"Eastern Europe"
"Thyroid",10,2,1,1,1,11,0,0,188,32,877,13.79,.728,"Costa Rica",7,"Central America"
"Lung",10,3,1,1,1,12,0,0,616,15,30379,36.49,.804,"Poland",14,"Eastern Europe"
"Brain, CNS",10,1,1,1,1,13,0,0,51,31,270,6.78,.682,"Armenia",13,"Western Asia"
"Hodgkin lymphoma",10,3,1,1,1,14,0,0,376,33,254,2.76,.873,"Israel",13,"Western Asia"
"Testis",10,3,1,1,1,15,0,0,276,28,4254,9.5,.89,"Germany",17,"Western Europe"
"Melanoma of skin",10,3,1,1,1,16,0,0,705,16,668,17.13,.85,"Slovenia",16,"Southern Europe"
"Prostate",10,3,1,1,1,17,0,0,630,27,2843,95.17,.865,"Puerto Rico",6,"Caribbean"
"Oropharynx",10,2,1,1,1,18,0,0,620,3,570,2.96,.799,"Portugal",16,"Southern Europe"
"Cervix uteri",10,0,1,2,2,19,0,0,508,23,5456,47.79,.327,"Mozambique",1,"Eastern Africa"
"Nasopharynx",10,1,1,2,2,20,0,0,12,4,1608,3.49,.657,"Algeria",3,"Northern Africa"
"Liver",10,0,1,2,2,21,0,0,854,11,1930,17.07,.303,"Burkina Faso",5,"Western Africa"
"Kaposi sarcoma",10,0,1,2,2,22,0,0,120,19,1148,6.23,.458,"Cameroon",2,"Middle Africa"
"Vagina",10,0,1,2,2,23,0,0,748,22,3,.73,.442,"Eswatini",4,"Southern Africa"
"Penis",10,0,1,2,2,24,0,0,454,26,136,2.54,.357,"Malawi",1,"Eastern Africa"
"Gallbladder",10,2,1,2,3,25,0,0,258,12,8,1.95,.791,"French Polynesia",21,"Polynesia"
"Stomach",10,1,1,2,3,26,0,0,604,7,6380,14.31,.688,"Peru",8,"South America"
"Oesophagus",10,0,1,2,3,27,0,0,108,6,458,8.75,.311,"Burundi",1,"Eastern Africa"
"Salivary glands",10,3,1,2,3,28,0,0,380,2,1346,.9,.85,"Italy",16,"Southern Europe"
"Hypopharynx",10,3,1,2,3,29,0,0,250,5,2388,2,.852,"France (metropolitan)",17,"Western Europe"
"Larynx",10,2,1,2,3,30,0,0,499,14,49,3.99,.773,"Montenegro",16,"Southern Europe"
"Lip, oral cavity",10,3,1,2,3,31,0,0,36,1,2730,5.98,.907,"Australia",18,"Australia/New Zealand"
"Ovary",10,2,1,2,3,32,0,0,804,25,4267,10.99,.717,"Ukraine",14,"Eastern Europe"
"Vulva",10,3,1,2,3,33,0,0,442,21,10,2.02,.869,"Luxembourg",17,"Western Europe"
"Bladder",11,3,1,1,1,1,0,0,826,30,23643,13.42,.881,"United Kingdom",15,"Northern Europe"
"Mesothelioma",11,3,1,1,1,2,0,0,705,18,56,.96,.85,"Slovenia",16,"Southern Europe"
"Breast",11,3,1,1,1,3,0,0,826,20,58756,94.03,.881,"United Kingdom",15,"Northern Europe"
"Colorectum",11,3,1,1,1,4,0,0,702,8,4007,33.99,.833,"Singapore",11,"South-Eastern Asia"
"Kidney",11,2,1,1,1,5,0,0,348,29,2006,11.05,.788,"Hungary",14,"Eastern Europe"
"Leukaemia",11,3,1,1,1,6,0,0,233,36,232,9.55,.805,"Estonia",15,"Northern Europe"
"Multiple myeloma",11,3,1,1,1,7,0,0,196,35,99,4.08,.819,"Cyprus",16,"Southern Europe"
"Pancreas",11,3,1,1,1,8,0,0,246,13,1497,8.92,.874,"Finland",15,"Northern Europe"
"NHL",11,3,1,1,1,9,0,0,196,34,218,11.34,.819,"Cyprus",16,"Southern Europe"
"Corpus uteri",11,3,1,1,1,10,0,0,470,24,92,20.37,.804,"Malta",16,"Southern Europe"
"Thyroid",11,3,1,1,1,11,0,0,630,32,499,12.43,.865,"Puerto Rico",6,"Caribbean"
"Lung",11,1,1,1,1,12,0,0,70,15,2436,36.06,.689,"Bosnia Herzegovina",16,"Southern Europe"
"Brain, CNS",11,3,1,1,1,13,0,0,616,31,4099,6.68,.804,"Poland",14,"Eastern Europe"
"Hodgkin lymphoma",11,3,1,1,1,14,0,0,826,33,2270,2.76,.881,"United Kingdom",15,"Northern Europe"
"Testis",11,3,1,1,1,15,0,0,470,28,23,9.1,.804,"Malta",16,"Southern Europe"
"Melanoma of skin",11,3,1,1,1,16,0,0,840,16,101388,16.52,.891,"United States of America",9,"Northern America"
"Prostate",11,3,1,1,1,17,0,0,254,27,125,94.1,.817,"French Guyana",8,"South America"
"Oropharynx",11,3,1,1,1,18,0,0,203,3,582,2.89,.821,"Czechia",14,"Eastern Europe"
"Cervix uteri",11,0,1,2,2,19,0,0,108,23,1457,43.58,.311,"Burundi",1,"Eastern Africa"
"Nasopharynx",11,0,1,2,2,20,0,0,104,4,2097,3.46,.432,"Myanmar",11,"South-Eastern Asia"
"Liver",11,1,1,2,2,21,0,0,408,11,6180,16.36,.595,"Korea, Democratic People Republic of",10,"Eastern Asia"
"Kaposi sarcoma",11,1,1,2,2,22,0,0,710,19,4119,5.98,.619,"South Africa",4,"Southern Africa"
"Vagina",11,0,1,2,2,23,0,0,356,22,5000,.7,.506,"India",12,"South Central Asia"
"Penis",11,0,1,2,2,24,0,0,108,26,64,2.48,.311,"Burundi",1,"Eastern Africa"
"Gallbladder",11,2,1,2,3,25,0,0,858,12,125,1.92,.749,"Uruguay",8,"South America"
"Stomach",11,0,1,2,3,26,0,0,466,7,1347,14.3,.334,"Mali",5,"Western Africa"
"Oesophagus",11,1,1,2,3,27,0,0,160,6,224012,8.32,.606,"China",10,"Eastern Asia"
"Salivary glands",11,1,1,2,3,28,0,0,31,2,115,.89,.651,"Azerbaijan",13,"Western Asia"
"Hypopharynx",11,2,1,2,3,29,0,0,620,5,370,2,.799,"Portugal",16,"Southern Europe"
"Larynx",11,0,1,2,3,30,0,0,50,14,5975,3.89,.492,"Bangladesh",12,"South Central Asia"
"Lip, oral cavity",11,2,1,2,3,31,0,0,642,1,2007,5.62,.731,"Romania",14,"Eastern Europe"
"Ovary",11,3,1,2,3,32,0,0,470,25,44,10.71,.804,"Malta",16,"Southern Europe"
"Vulva",11,1,1,2,3,33,0,0,710,21,672,1.98,.619,"South Africa",4,"Southern Africa"
"Bladder",12,3,1,1,1,1,0,0,196,30,319,13.37,.819,"Cyprus",16,"Southern Europe"
"Mesothelioma",12,1,1,1,1,2,0,0,792,18,868,.82,.677,"Türkiye",13,"Western Asia"
"Breast",12,3,1,1,1,3,0,0,246,20,5378,92.33,.874,"Finland",15,"Northern Europe"
"Colorectum",12,3,1,1,1,4,0,0,724,8,39421,33.78,.837,"Spain",16,"Southern Europe"
"Kidney",12,3,1,1,1,5,0,0,208,29,1260,10.98,.89,"Denmark",15,"Northern Europe"
"Leukaemia",12,3,1,1,1,6,0,0,702,36,663,8.83,.833,"Singapore",11,"South-Eastern Asia"
"Multiple myeloma",12,3,1,1,1,7,0,0,826,35,6504,4,.881,"United Kingdom",15,"Northern Europe"
"Pancreas",12,3,1,1,1,8,0,0,276,13,21869,8.7,.89,"Germany",17,"Western Europe"
"NHL",12,3,1,1,1,9,0,0,250,34,16972,11.3,.852,"France (metropolitan)",17,"Western Europe"
"Corpus uteri",12,2,1,1,1,10,0,0,804,24,8458,19.43,.717,"Ukraine",14,"Eastern Europe"
"Thyroid",12,3,1,1,1,11,0,0,470,32,76,12.33,.804,"Malta",16,"Southern Europe"
"Lung",12,3,1,1,1,12,0,0,250,15,49613,35.91,.852,"France (metropolitan)",17,"Western Europe"
"Brain, CNS",12,1,1,1,1,13,0,0,70,31,388,6.61,.689,"Bosnia Herzegovina",16,"Southern Europe"
"Hodgkin lymphoma",12,3,1,1,1,14,0,0,246,33,174,2.69,.874,"Finland",15,"Northern Europe"
"Testis",12,3,1,1,1,15,0,0,300,28,446,9.09,.826,"Greece",16,"Southern Europe"
"Melanoma of skin",12,3,1,1,1,16,0,0,442,16,152,15.43,.869,"Luxembourg",17,"Western Europe"
"Prostate",12,1,1,1,1,17,0,0,662,27,130,93.89,.693,"Saint Lucia",6,"Caribbean"
"Oropharynx",12,0,1,1,1,18,0,0,50,3,4438,2.83,.492,"Bangladesh",12,"South Central Asia"
"Cervix uteri",12,0,1,2,2,19,0,0,466,23,2436,43.14,.334,"Mali",5,"Western Africa"
"Nasopharynx",12,3,1,2,2,20,0,0,316,4,6,2.98,.844,"Guam",20,"Micronesia"
"Liver",12,0,1,2,2,21,0,0,288,11,3731,16.06,.499,"Ghana",5,"Western Africa"
"Kaposi sarcoma",12,0,1,2,2,22,0,0,108,19,446,4.92,.311,"Burundi",1,"Eastern Africa"
"Vagina",12,0,1,2,2,23,0,0,768,22,17,.68,.433,"Togo",5,"Western Africa"
"Penis",12,1,1,2,2,24,0,0,68,26,194,2.39,.637,"Bolivia",8,"South America"
"Gallbladder",12,0,1,2,3,25,0,0,64,12,13,1.9,.52,"Bhutan",12,"South Central Asia"
"Stomach",12,2,1,2,3,26,0,0,152,7,4955,14.18,.769,"Chile",8,"South America"
"Oesophagus",12,1,1,2,3,27,0,0,31,6,967,7.98,.651,"Azerbaijan",13,"Western Asia"
"Salivary glands",12,2,1,2,3,28,0,0,242,2,9,.89,.7,"Fiji",19,"Melanesia"
"Hypopharynx",12,0,1,2,3,29,0,0,64,5,14,1.98,.52,"Bhutan",12,"South Central Asia"
"Larynx",12,1,1,2,3,30,0,0,792,14,3972,3.79,.677,"Türkiye",13,"Western Asia"
"Lip, oral cavity",12,1,1,2,3,31,0,0,112,1,908,5.61,.699,"Belarus",14,"Eastern Europe"
"Ovary",12,2,1,2,3,32,0,0,191,25,476,10.69,.774,"Croatia",16,"Southern Europe"
"Vulva",12,0,1,2,3,33,0,0,566,21,1056,1.93,.45,"Nigeria",5,"Western Africa"
"Bladder",13,3,1,1,1,1,0,0,578,30,1725,12.98,.917,"Norway",15,"Northern Europe"
"Mesothelioma",13,3,1,1,1,2,0,0,470,18,12,.78,.804,"Malta",16,"Southern Europe"
"Breast",13,3,1,1,1,3,0,0,372,20,3688,91.45,.881,"Ireland",15,"Northern Europe"
"Colorectum",13,1,1,1,1,4,0,0,112,8,6160,32.71,.699,"Belarus",14,"Eastern Europe"
"Kidney",13,3,1,1,1,5,0,0,124,29,7983,10.85,.877,"Canada",9,"Northern America"
"Leukaemia",13,3,1,1,1,6,0,0,752,36,1636,8.83,.908,"Sweden",15,"Northern Europe"
"Multiple myeloma",13,2,1,1,1,7,0,0,191,35,400,3.92,.774,"Croatia",16,"Southern Europe"
"Pancreas",13,2,1,1,1,8,0,0,703,13,1008,8.61,.773,"Slovakia",14,"Eastern Europe"
"NHL",13,3,1,1,1,9,0,0,702,34,1150,11.27,.833,"Singapore",11,"South-Eastern Asia"
"Corpus uteri",13,2,1,1,1,10,0,0,780,24,217,18.82,.726,"Trinidad and Tobago",6,"Caribbean"
"Thyroid",13,3,1,1,1,11,0,0,376,32,1200,12.27,.873,"Israel",13,"Western Asia"
"Lung",13,3,1,1,1,12,0,0,528,15,14806,34.93,.885,"The Netherlands",17,"Western Europe"
"Brain, CNS",13,2,1,1,1,13,0,0,642,31,2119,6.53,.731,"Romania",14,"Eastern Europe"
"Hodgkin lymphoma",13,1,1,1,1,14,0,0,70,33,104,2.65,.689,"Bosnia Herzegovina",16,"Southern Europe"
"Testis",13,3,1,1,1,15,0,0,203,28,509,9.01,.821,"Czechia",14,"Eastern Europe"
"Melanoma of skin",13,3,1,1,1,16,0,0,826,16,19712,15.32,.881,"United Kingdom",15,"Northern Europe"
"Prostate",13,3,1,1,1,17,0,0,44,27,199,89.05,.8,"Bahamas",6,"Caribbean"
"Oropharynx",13,3,1,1,1,18,0,0,312,3,18,2.77,.842,"France, Guadeloupe",6,"Caribbean"
"Cervix uteri",13,0,1,2,2,19,0,0,450,23,4060,41.77,.464,"Madagascar",1,"Eastern Africa"
"Nasopharynx",13,1,1,2,2,20,0,0,788,4,426,2.93,.664,"Tunisia",3,"Northern Africa"
"Liver",13,1,1,2,2,21,0,0,320,11,2118,15.54,.563,"Guatemala",7,"Central America"
"Kaposi sarcoma",13,0,1,2,2,22,0,0,226,19,49,4.81,.546,"Equatorial Guinea",2,"Middle Africa"
"Vagina",13,0,1,2,2,23,0,0,834,22,115,.66,.407,"Tanzania, United Republic of",1,"Eastern Africa"
"Penis",13,0,1,2,2,24,0,0,598,26,44,2.35,.462,"Papua New Guinea",19,"Melanesia"
"Gallbladder",13,3,1,2,3,25,0,0,392,12,10814,1.88,.864,"Japan",10,"Eastern Asia"
"Stomach",13,2,1,2,3,26,0,0,188,7,1137,13.97,.728,"Costa Rica",7,"Central America"
"Oesophagus",13,1,1,2,3,27,0,0,72,6,134,7.82,.579,"Botswana",4,"Southern Africa"
"Salivary glands",13,0,1,2,3,28,0,0,854,2,107,.87,.303,"Burkina Faso",5,"Western Africa"
"Hypopharynx",13,1,1,2,3,29,0,0,704,5,2374,1.95,.602,"Viet Nam",11,"South-Eastern Asia"
"Larynx",13,2,1,2,3,30,0,0,440,14,190,3.6,.785,"Lithuania",15,"Northern Europe"
"Lip, oral cavity",13,3,1,2,3,31,0,0,250,1,7195,5.6,.852,"France (metropolitan)",17,"Western Europe"
"Ovary",13,3,1,2,3,32,0,0,196,25,119,10.61,.819,"Cyprus",16,"Southern Europe"
"Vulva",13,3,1,2,3,33,0,0,826,21,1520,1.93,.881,"United Kingdom",15,"Northern Europe"
"Bladder",14,3,1,1,1,1,0,0,56,30,3821,12.88,.886,"Belgium",17,"Western Europe"
"Mesothelioma",14,2,1,1,1,2,0,0,48,18,6,.76,.795,"Bahrain",13,"Western Asia"
"Breast",14,3,1,1,1,3,0,0,540,20,176,90.18,.852,"New Caledonia",19,"Melanesia"
"Colorectum",14,3,1,1,1,4,0,0,372,8,3121,32.31,.881,"Ireland",15,"Northern Europe"
"Kidney",14,3,1,1,1,5,0,0,233,29,303,10.5,.805,"Estonia",15,"Northern Europe"
"Leukaemia",14,2,1,1,1,6,0,0,191,36,690,8.81,.774,"Croatia",16,"Southern Europe"
"Multiple myeloma",14,3,1,1,1,7,0,0,554,35,410,3.9,.888,"New Zealand",18,"Australia/New Zealand"
"Pancreas",14,3,1,1,1,8,0,0,233,13,302,8.58,.805,"Estonia",15,"Northern Europe"
"NHL",14,3,1,1,1,9,0,0,826,34,16047,11.16,.881,"United Kingdom",15,"Northern Europe"
"Corpus uteri",14,3,1,1,1,10,0,0,300,24,1950,18.64,.826,"Greece",16,"Southern Europe"
"Thyroid",14,3,1,1,1,11,0,0,840,32,52169,12.07,.891,"United States of America",9,"Northern America"
"Lung",14,3,1,1,1,12,0,0,705,15,1729,34.22,.85,"Slovenia",16,"Southern Europe"
"Brain, CNS",14,3,1,1,1,13,0,0,300,31,1306,6.51,.826,"Greece",16,"Southern Europe"
"Hodgkin lymphoma",14,2,1,1,1,14,0,0,428,33,50,2.63,.767,"Latvia",15,"Northern Europe"
"Testis",14,3,1,1,1,15,0,0,380,28,2472,8.98,.85,"Italy",16,"Southern Europe"
"Melanoma of skin",14,3,1,1,1,16,0,0,203,16,2932,14.68,.821,"Czechia",14,"Eastern Europe"
"Prostate",14,1,1,1,1,17,0,0,214,27,4918,86.07,.668,"Dominican Republic",6,"Caribbean"
"Oropharynx",14,3,1,1,1,18,0,0,826,3,2931,2.62,.881,"United Kingdom",15,"Northern Europe"
"Cervix uteri",14,0,1,2,2,19,0,0,430,23,717,39.61,.437,"Liberia",5,"Western Africa"
"Nasopharynx",14,0,1,2,2,20,0,0,404,4,948,2.58,.465,"Kenya",1,"Eastern Africa"
"Liver",14,3,1,2,2,21,0,0,316,11,35,15.09,.844,"Guam",20,"Micronesia"
"Kaposi sarcoma",14,0,1,2,2,22,0,0,834,19,1391,3.38,.407,"Tanzania, United Republic of",1,"Eastern Africa"
"Vagina",14,0,1,2,2,23,0,0,24,22,82,.65,.426,"Angola",2,"Middle Africa"
"Penis",14,0,1,2,2,24,0,0,516,26,16,2.24,.541,"Namibia",4,"Southern Africa"
"Gallbladder",14,0,1,2,3,25,0,0,104,12,999,1.81,.432,"Myanmar",11,"South-Eastern Asia"
"Stomach",14,1,1,2,3,26,0,0,408,7,5312,13.91,.595,"Korea, Democratic People Republic of",10,"Eastern Asia"
"Oesophagus",14,1,1,2,3,27,0,0,795,6,393,7.7,.666,"Turkmenistan",12,"South Central Asia"
"Salivary glands",14,3,1,2,3,28,0,0,36,2,392,.86,.907,"Australia",18,"Australia/New Zealand"
"Hypopharynx",14,1,1,2,3,29,0,0,498,5,115,1.87,.663,"Moldova",14,"Eastern Europe"
"Larynx",14,2,1,2,3,30,0,0,620,14,726,3.49,.799,"Portugal",16,"Southern Europe"
"Lip, oral cavity",14,3,1,2,3,31,0,0,616,1,4081,5.6,.804,"Poland",14,"Eastern Europe"
"Ovary",14,1,1,2,3,32,0,0,268,25,390,10.61,.699,"Georgia",13,"Western Asia"
"Vulva",14,3,1,2,3,33,0,0,56,21,265,1.91,.886,"Belgium",17,"Western Europe"
"Bladder",15,3,1,1,1,1,0,0,616,30,11992,12.86,.804,"Poland",14,"Eastern Europe"
"Mesothelioma",15,3,1,1,1,2,0,0,250,18,1632,.75,.852,"France (metropolitan)",17,"Western Europe"
"Breast",15,2,1,1,1,3,0,0,620,20,8954,88.75,.799,"Portugal",16,"Southern Europe"
"Colorectum",15,2,1,1,1,4,0,0,642,8,13541,32.17,.731,"Romania",14,"Eastern Europe"
"Kidney",15,3,1,1,1,5,0,0,372,29,883,10.44,.881,"Ireland",15,"Northern Europe"
"Leukaemia",15,3,1,1,1,6,0,0,300,36,1938,8.78,.826,"Greece",16,"Southern Europe"
"Multiple myeloma",15,1,1,1,1,7,0,0,388,35,147,3.8,.692,"Jamaica",6,"Caribbean"
"Pancreas",15,3,1,1,1,8,0,0,196,13,215,8.57,.819,"Cyprus",16,"Southern Europe"
"NHL",15,3,1,1,1,9,0,0,578,34,1198,10.89,.917,"Norway",15,"Northern Europe"
"Corpus uteri",15,3,1,1,1,10,0,0,616,24,7877,18.27,.804,"Poland",14,"Eastern Europe"
"Thyroid",15,1,1,1,1,11,0,0,76,32,31385,11.78,.699,"Brazil",8,"South America"
"Lung",15,3,1,1,1,12,0,0,208,15,4973,34.21,.89,"Denmark",15,"Northern Europe"
"Brain, CNS",15,2,1,1,1,13,0,0,191,31,456,6.47,.774,"Croatia",16,"Southern Europe"
"Hodgkin lymphoma",15,3,1,1,1,14,0,0,528,33,495,2.63,.885,"The Netherlands",17,"Western Europe"
"Testis",15,2,1,1,1,15,0,0,32,28,2054,8.54,.781,"Argentina",8,"South America"
"Melanoma of skin",15,3,1,1,1,16,0,0,124,16,11383,14.47,.877,"Canada",9,"Northern America"
"Prostate",15,1,1,1,1,17,0,0,388,27,1599,85.67,.692,"Jamaica",6,"Caribbean"
"Oropharynx",15,3,1,1,1,18,0,0,840,3,14280,2.6,.891,"United States of America",9,"Northern America"
"Cervix uteri",15,0,1,2,2,19,0,0,270,23,325,39.37,.415,"The Republic of the Gambia",5,"Western Africa"
"Nasopharynx",15,1,1,2,2,20,0,0,504,4,987,2.37,.551,"Morocco",3,"Northern Africa"
"Liver",15,1,1,2,2,21,0,0,160,11,367657,15.03,.606,"China",10,"Eastern Asia"
"Kaposi sarcoma",15,1,1,2,2,22,0,0,266,19,55,2.92,.626,"Gabon",2,"Middle Africa"
"Vagina",15,1,1,2,2,23,0,0,862,22,114,.64,.692,"Venezuela",8,"South America"
"Penis",15,1,1,2,2,24,0,0,340,26,79,1.97,.575,"Honduras",7,"Central America"
"Gallbladder",15,0,1,2,3,25,0,0,586,12,2841,1.77,.462,"Pakistan",12,"South Central Asia"
"Stomach",15,1,1,2,3,26,0,0,160,7,358672,13.72,.606,"China",10,"Eastern Asia"
"Oesophagus",15,0,1,2,3,27,0,0,426,6,119,7.38,.446,"Lesotho",4,"Southern Africa"
"Salivary glands",15,0,1,2,3,28,0,0,24,2,147,.85,.426,"Angola",2,"Middle Africa"
"Hypopharynx",15,2,1,2,3,29,0,0,428,5,61,1.78,.767,"Latvia",15,"Northern Europe"
"Larynx",15,2,1,2,3,30,0,0,804,14,2592,3.49,.717,"Ukraine",14,"Eastern Europe"
"Lip, oral cavity",15,2,1,2,3,31,0,0,440,1,257,5.07,.785,"Lithuania",15,"Northern Europe"
"Ovary",15,3,1,2,3,32,0,0,702,25,479,10.34,.833,"Singapore",11,"South-Eastern Asia"
"Vulva",15,0,1,2,3,33,0,0,450,21,206,1.89,.464,"Madagascar",1,"Eastern Africa"
"Bladder",16,2,1,1,1,1,0,0,688,30,2299,12.53,.726,"Serbia",16,"Southern Europe"
"Mesothelioma",16,3,1,1,1,2,0,0,752,18,207,.75,.908,"Sweden",15,"Northern Europe"
"Breast",16,1,1,1,1,3,0,0,882,20,75,88.75,.659,"Samoa",21,"Polynesia"
"Colorectum",16,3,1,1,1,4,0,0,250,8,51636,32.1,.852,"France (metropolitan)",17,"Western Europe"
"Kidney",16,3,1,1,1,5,0,0,352,29,66,10.27,.881,"Iceland",15,"Northern Europe"
"Leukaemia",16,2,1,1,1,6,0,0,440,36,473,8.51,.785,"Lithuania",15,"Northern Europe"
"Multiple myeloma",16,3,1,1,1,7,0,0,528,35,1607,3.78,.885,"The Netherlands",17,"Western Europe"
