"id","name","country_id","state_id","zone_id","latitude","longitude","created_at","updated_at"
"4594","Al Hasakah","206","3766","355","36.483289","40.750009",NULL,NULL
"4595","Al Ladhiqiyah","206","3771","355","35.539987","35.779976",NULL,NULL
"4596","Al Qamishli","206","3766","0","37.030025","41.229979",NULL,NULL
"4597","Aleppo","206","3768","355","36.229971","37.170020",NULL,NULL
"4598","Ar Raqqah","206","3773","355","35.930377","39.019985",NULL,NULL
"4599","As Suwayda","206","3775","355","32.700419","36.566595",NULL,NULL
"4600","Damascus","206","3774","0","33.500034","36.299996",NULL,NULL
"4601","Dar'a","206","3764","0","32.625000","36.105004",NULL,NULL
"4602","Dayr az Zawr","206","3765","355","35.330387","40.129995",NULL,NULL
"4603","Douma","206","3774","355","33.583336","36.399990",NULL,NULL
"4604","Hamah","206","3769","355","35.150347","36.729995",NULL,NULL
"4605","Hims","206","3767","355","34.729959","36.720022",NULL,NULL
"4606","Idlib","206","3770","355","35.929705","36.631655",NULL,NULL
"4607","Izaz","206","3768","0","36.588786","37.044085",NULL,NULL
"4608","Madinat ath Thawrah","206","3773","355","35.836661","38.548076",NULL,NULL
"4609","Manbij","206","3768","355","36.526645","37.956329",NULL,NULL
"4610","Tadmur","206","3767","355","34.550409","38.283337",NULL,NULL
"4611","Tartus","206","3776","355","34.884634","35.886584",NULL,NULL
"4612","Am Timan","208","3800","358","11.033292","20.283299",NULL,NULL
"4613","Ati","208","3784","358","13.217060","18.333289",NULL,NULL
"4614","Biltine","208","3804","358","14.533259","20.916697",NULL,NULL
"4615","Bol","208","3791","358","13.458958","14.714698",NULL,NULL
"4616","Bongor","208","3796","358","10.285947","15.387164",NULL,NULL
"4617","Doba","208","3793","358","8.650440","16.850020",NULL,NULL
"4618","Fada","208","3786","0","17.184725","21.590248",NULL,NULL
"4619","Faya Largeau","208","3786","358","17.916670","19.116704",NULL,NULL
"4620","Mao","208","3785","358","14.119434","15.313318",NULL,NULL
"4621","Moundou","208","3793","358","8.549981","16.090015",NULL,NULL
"4622","Ndjamena","208","3787","358","12.113097","15.049148",NULL,NULL
"4623","Oum Hadjer","208","3784","358","13.300414","19.683336",NULL,NULL
"4624","Pala","208","3796","358","9.350423","14.966621",NULL,NULL
"4625","Sarh","208","3794","358","9.149970","18.390030",NULL,NULL
"4626","Zouar","208","3786","0","20.458737","16.527766",NULL,NULL
"4627","Atakpame","209","3809","360","7.530043","1.120024",NULL,NULL
"4628","Bassar","209","3807","360","9.261000","0.789004",NULL,NULL
"4629","Kpalime","209","3809","360","6.900391","0.630028",NULL,NULL
"4630","Lome","209","3808","360","6.131937","1.222757",NULL,NULL
"4631","Mango","209","3810","360","10.359560","0.470813",NULL,NULL
"4632","Sokode","209","3806","360","8.990471","1.149997",NULL,NULL
"4633","Sotouboua","209","3806","360","8.557002","0.984996",NULL,NULL
"4634","Ang Thong","210","3816","361","14.583303","100.450000",NULL,NULL
"4635","Aranyaprathet","210","3828","361","13.682355","102.496937",NULL,NULL
"4636","Ayutthaya","210","3815","361","14.358799","100.568424",NULL,NULL
"4637","Bangkok","210","3811","361","13.749999","100.516645",NULL,NULL
"4638","Bua Yai","210","3829","361","15.584022","102.418596",NULL,NULL
"4639","Buriram","210","3830","361","15.000440","103.116641",NULL,NULL
"4640","Chachoengsao","210","3825","361","13.679001","101.076004",NULL,NULL
"4641","Chainat","210","3819","361","15.179004","100.126000",NULL,NULL
"4642","Chaiyaphum","210","3835","361","15.804008","102.038619",NULL,NULL
"4643","Chanthaburi","210","3823","361","12.613273","102.097892",NULL,NULL
"4644","Chiang Mai","210","3849","361","18.799975","98.980046",NULL,NULL
"4645","Chiang Rai","210","3856","361","19.911871","99.826454",NULL,NULL
"4646","Chon Buri","210","3821","361","13.400408","100.999974",NULL,NULL
"4647","Chumphon","210","3880","361","10.512677","99.187217",NULL,NULL
"4648","Hat Yai","210","3881","361","6.996432","100.471428",NULL,NULL
"4649","Hua Hin","210","3873","361","12.569709","99.944328",NULL,NULL
"4650","Kalasin","210","3845","361","16.427997","103.509001",NULL,NULL
"4651","Kamphaeng Phet","210","3860","361","16.472997","99.529003",NULL,NULL
"4652","Kanchanaburi","210","3867","361","14.017425","99.522028",NULL,NULL
"4653","Khon Kaen","210","3839","361","16.420043","102.830043",NULL,NULL
"4654","Krabi","210","3875","361","8.052003","98.911999",NULL,NULL
"4655","Lampang","210","3851","361","18.291557","99.481256",NULL,NULL
"4656","Lamphun","210","3850","361","18.503001","99.073999",NULL,NULL
"4657","Loei","210","3841","361","17.491890","101.731506",NULL,NULL
"4658","Lop Buri","210","3817","361","14.804018","100.618602",NULL,NULL
"4659","Mae Hong Son","210","3857","361","19.301004","97.968997",NULL,NULL
"4660","Mae Sot","210","3861","361","16.716175","98.570769",NULL,NULL
"4661","Maha Sarakham","210","3843","361","16.183998","103.298005",NULL,NULL
"4662","Nakhon Nayok","210","3827","361","14.200002","101.215999",NULL,NULL
"4663","Nakhon Pathom","210","3869","361","13.817997","100.063999",NULL,NULL
"4664","Nakhon Phanom","210","3847","361","17.394480","104.769460",NULL,NULL
"4665","Nakhon Ratchasima","210","3829","361","15.000026","102.100011",NULL,NULL
"4666","Nakhon Sawan","210","3858","361","15.700035","100.070005",NULL,NULL
"4667","Nakhon Si Thammarat","210","3874","361","8.399990","99.970011",NULL,NULL
"4668","Nan","210","3854","361","18.786849","100.771461",NULL,NULL
"4669","Narathiwat","210","3887","361","6.431841","101.821423",NULL,NULL
"4670","Nong Khai","210","3842","361","17.873262","102.747878",NULL,NULL
"4671","Nonthaburi","210","3813","361","13.833689","100.483313",NULL,NULL
"4672","Pathum Thani","210","3814","361","14.017115","100.533336",NULL,NULL
"4673","Pattani","210","3885","361","6.864003","101.250001",NULL,NULL
"4674","Phangnga","210","3876","361","8.451000","98.533999",NULL,NULL
"4675","Phatthalung","210","3884","361","7.614999","100.081000",NULL,NULL
"4676","Phayao","210","3855","361","19.170702","99.908310",NULL,NULL
"4677","Phetchabun","210","3865","361","16.418997","101.159002",NULL,NULL
"4678","Phetchaburi","210","3872","361","13.113294","99.941176",NULL,NULL
"4679","Phichit","210","3864","361","16.439004","100.349002",NULL,NULL
"4680","Phitsanulok","210","3863","361","16.828313","100.272887",NULL,NULL
"4681","Phrae","210","3853","361","18.153296","100.162919",NULL,NULL
"4682","Phuket","210","3877","361","7.876533","98.381529",NULL,NULL
"4683","Prachin Buri","210","3826","361","14.057216","101.376799",NULL,NULL
"4684","Prachuap Khiri Khan","210","3873","361","11.802996","99.800002",NULL,NULL
"4685","Ranong","210","3879","361","9.962001","98.638003",NULL,NULL
"4686","Ratchaburi","210","3866","361","13.541898","99.821545",NULL,NULL
"4687","Rayong","210","3822","361","12.671848","101.281456",NULL,NULL
"4688","Roi Et","210","3844","361","16.050996","103.654999",NULL,NULL
"4689","Sakhon Nakhon","210","3846","361","17.167904","104.147896",NULL,NULL
"4690","Samut Prakan","210","3812","361","13.606907","100.611471",NULL,NULL
"4691","Samut Sakhon","210","3870","361","13.536000","100.274005",NULL,NULL
"4692","Samut Songkhram","210","3871","361","13.412997","100.000999",NULL,NULL
"4693","Saraburi","210","3820","361","14.530365","100.879982",NULL,NULL
"4694","Satun","210","3882","361","6.616701","100.066699",NULL,NULL
"4695","Si Racha","210","3821","361","13.159028","100.928661",NULL,NULL
"4696","Sing Buri","210","3818","361","14.886999","100.401004",NULL,NULL
"4697","Sisaket","210","3832","361","15.120251","104.329849",NULL,NULL
"4698","Sukhothai","210","3862","361","17.011867","99.751523",NULL,NULL
"4699","Supham Buri","210","3868","361","14.471001","100.128997",NULL,NULL
"4700","Surat Thani","210","3878","361","9.150099","99.340127",NULL,NULL
"4701","Surin","210","3831","361","14.886829","103.491450",NULL,NULL
"4702","Tak","210","3861","361","16.884743","99.129339",NULL,NULL
"4703","Thung Song","210","3874","361","8.153958","99.728631",NULL,NULL
"4704","Trang","210","3883","361","7.563400","99.608018",NULL,NULL
"4705","Trat","210","3824","361","12.237003","102.509002",NULL,NULL
"4706","Ubon Ratchathani","210","3833","361","15.249959","104.830025",NULL,NULL
"4707","Udon Thani","210","3840","361","17.404763","102.789322",NULL,NULL
"4708","Uthai Thani","210","3859","361","15.381863","100.026442",NULL,NULL
"4709","Uttaradit","210","3852","361","17.631623","100.097187",NULL,NULL
"4710","Yala","210","3886","361","6.550490","101.285073",NULL,NULL
"4711","Yasothon","210","3834","361","15.787998","104.150998",NULL,NULL
"4712","Dushanbe","211","3892","362","38.560035","68.773879",NULL,NULL
"4713","Khorugh","211","3889","362","37.487517","71.547560",NULL,NULL
"4714","Khujand","211","3891","362","40.289981","69.619926",NULL,NULL
"4715","Konibodom","211","3891","362","40.292152","70.427163",NULL,NULL
"4716","Kulob","211","3890","362","37.921159","69.775730",NULL,NULL
"4717","Kuybyshevskiy","211","3890","0","37.979399","68.688975",NULL,NULL
"4718","Leninobod","211","3891","0","39.750003","69.000004",NULL,NULL
"4719","Qurghonteppa","211","3890","362","37.837314","68.771347",NULL,NULL
"4720","Uroteppa","211","3891","362","39.921916","69.001462",NULL,NULL
"4721","Ashgabat","212","3893","365","37.949995","58.383299",NULL,NULL
"4722","Atamyrat","212","3896","365","37.824809","65.199731",NULL,NULL
"4723","Balkanabat","212","3894","365","39.512380","54.364940",NULL,NULL
"4724","Buzmeyin","212","3893","365","38.051668","58.210028",NULL,NULL
"4725","Celeken","212","3894","0","39.436155","53.122591",NULL,NULL
"4726","Dasoguz","212","3895","365","41.839990","59.964960",NULL,NULL
"4727","Gyzlarbat","212","3894","365","38.975540","56.277795",NULL,NULL
"4728","Kaka","212","3893","365","37.350342","59.600021",NULL,NULL
"4729","Koneurgench","212","3895","365","42.316653","59.166662",NULL,NULL
"4730","Mary","212","3897","365","37.600016","61.833321",NULL,NULL
"4731","Tejen","212","3893","365","37.378609","60.496038",NULL,NULL
"4732","Turkmenabat","212","3896","365","39.110002","63.580036",NULL,NULL
"4733","Turkmenbasy","212","3894","365","40.023047","52.969676",NULL,NULL
"4734","Dili","213","3903","364","-8.559388","125.579456",NULL,NULL
"4735","Port-of-Spain","215","3922","369","10.651997","-61.517031",NULL,NULL
"4736","San Fernando","215","3926","0","10.280462","-61.459377",NULL,NULL
"4737","Bizerte","216","3937","366","37.290423","9.854995",NULL,NULL
"4738","Dehibat","216","3954","0","32.017050","10.700008",NULL,NULL
"4739","El Kef","216","3940","366","36.182635","8.714755",NULL,NULL
"4740","Gafsa","216","3949","366","34.420443","8.780022",NULL,NULL
"4741","Jendouba","216","3939","366","36.500004","8.749999",NULL,NULL
"4742","Kebili","216","3951","366","33.689997","8.971003",NULL,NULL
"4743","L'Ariana","216","3934","0","36.866673","10.199998",NULL,NULL
"4744","Mahdia","216","3947","0","35.483913","11.040877",NULL,NULL
"4745","Monastir","216","3946","0","35.730702","10.767295",NULL,NULL
"4746","Nabeul","216","3935","0","36.460344","10.730032",NULL,NULL
"4747","Qairouan","216","3942","366","35.680392","10.099993",NULL,NULL
"4748","Sdid Bouzid","216","3944","366","35.016696","9.500004",NULL,NULL
"4749","Sfax","216","3948","366","34.750035","10.720007",NULL,NULL
"4750","Siliana","216","3941","366","36.083304","9.383302",NULL,NULL
"4751","Sousse","216","3945","366","35.829995","10.625026",NULL,NULL
"4752","Tataouine","216","3954","366","33.000003","10.466704",NULL,NULL
"4753","Tozeur","216","3950","366","33.930421","8.129984",NULL,NULL
"4754","Tunis","216","3932","366","36.802778","10.179678",NULL,NULL
"4755","Zaghouan","216","3936","366","36.399996","10.146997",NULL,NULL
"4756","Adana","217","3955","368","36.994989","35.320004",NULL,NULL
"4757","Adapazari","217","4008","0","40.799976","30.415032",NULL,NULL
"4758","Adiyaman","217","3956","368","37.770393","38.279927",NULL,NULL
"4759","Afyon","217","3957","368","38.750385","30.550011",NULL,NULL
"4760","Agri","217","3958","0","39.719835","43.051315",NULL,NULL
"4761","Amasya","217","3959","368","40.653680","35.833048",NULL,NULL
"4762","Ankara","217","3960","368","39.927239","32.864392",NULL,NULL
"4763","Antalya","217","3961","368","36.889982","30.699976",NULL,NULL
"4764","Antioch","217","3985","368","36.233334","36.116677",NULL,NULL
"4765","Artvin","217","3962","0","41.183001","41.817997",NULL,NULL
"4766","Aydin","217","3963","368","37.849975","27.850021",NULL,NULL
"4767","Bafra","217","4009","368","41.568172","35.906893",NULL,NULL
"4768","Balikesir","217","3964","368","39.650382","27.890018",NULL,NULL
"4769","Batman","217","4026","368","37.890412","41.140011",NULL,NULL
"4770","Bilecik","217","3965","368","40.149999","29.982997",NULL,NULL
"4771","Bitlis","217","3967","368","38.394000","42.122998",NULL,NULL
"4772","Bolu","217","3968","368","40.736259","31.606122",NULL,NULL
"4773","Burdur","217","3969","368","37.716660","30.283336",NULL,NULL
"4774","Bursa","217","3970","368","40.199987","29.069998",NULL,NULL
"4775","Denizli","217","3974","368","37.770393","29.080023",NULL,NULL
"4776","Diyarbakir","217","3975","368","37.920436","40.230040",NULL,NULL
"4777","Edirne","217","3976","368","41.670440","26.569995",NULL,NULL
"4778","Elazig","217","3977","0","38.679976","39.229998",NULL,NULL
"4779","Eregli","217","3996","368","37.506275","34.051658",NULL,NULL
"4780","Erzincan","217","3978","368","39.752650","39.492773",NULL,NULL
"4781","Erzurum","217","3979","368","39.920391","41.290027",NULL,NULL
"4782","Eskisehir","217","3980","368","39.794999","30.529960",NULL,NULL
"4783","Gaziantep","217","3981","368","37.074984","37.384994",NULL,NULL
"4784","Giresun","217","3982","368","40.913001","38.390005",NULL,NULL
"4785","Hakkari","217","3984","368","37.574436","43.740834",NULL,NULL
"4786","Hatay","217","3985","0","36.230358","36.120007",NULL,NULL
"4787","Icel","217","3987","368","36.799988","34.619995",NULL,NULL
"4788","Iskenderun","217","3985","368","36.580414","36.170030",NULL,NULL
"4789","Isparta","217","3986","368","37.769980","30.529960",NULL,NULL
"4790","Istanbul","217","3988","368","41.104996","29.010002",NULL,NULL
"4791","Izmir","217","3989","368","38.436150","27.151794",NULL,NULL
"4792","Izmit","217","3995","368","40.776024","29.930617",NULL,NULL
"4793","Kahramanmaras","217","4000","368","37.609990","36.945021",NULL,NULL
"4794","Karabuk","217","4021","368","41.200003","32.600015",NULL,NULL
"4795","Karaman","217","4024","368","37.181541","33.215016",NULL,NULL
"4796","Kars","217","3990","368","40.608463","43.097462",NULL,NULL
"4797","Kastamonu","217","3991","368","41.389002","33.783003",NULL,NULL
"4798","Kayseri","217","3992","368","38.734960","35.490019",NULL,NULL
"4799","Kilis","217","3981","368","36.720406","37.119998",NULL,NULL
"4800","Kirikkale","217","4025","368","39.850370","33.529984",NULL,NULL
"4801","Kirklareli","217","3993","368","41.742999","27.226000",NULL,NULL
"4802","Kirsehir","217","3994","368","39.141999","34.171003",NULL,NULL
"4803","Konya","217","3996","368","37.875012","32.475010",NULL,NULL
"4804","Luleburgaz","217","3993","368","41.406657","27.355219",NULL,NULL
"4805","Malatya","217","3998","368","38.370434","38.300029",NULL,NULL
"4806","Manisa","217","3999","368","38.630393","27.439968",NULL,NULL
"4807","Mardin","217","4001","368","37.311507","40.742722",NULL,NULL
"4808","Mugla","217","4002","368","37.216370","28.363891",NULL,NULL
"4809","Mus","217","4003","368","38.749016","41.496940",NULL,NULL
"4810","Nevsehir","217","4004","368","38.624004","34.723999",NULL,NULL
"4811","Nigde","217","4005","368","37.976004","34.694002",NULL,NULL
"4812","Nusaybin","217","4001","368","37.074984","41.218352",NULL,NULL
"4813","Ordu","217","4006","368","41.000429","37.869926",NULL,NULL
"4814","Polatli","217","3960","368","39.584159","32.147226",NULL,NULL
"4815","Rize","217","4007","368","41.020841","40.521857",NULL,NULL
"4816","Sakarya","217","4008","368","40.766661","30.400003",NULL,NULL
"4817","Samandagi","217","3985","0","36.117058","35.933300",NULL,NULL
"4818","Samsun","217","4009","368","41.279998","36.343662",NULL,NULL
"4819","Sanliurfa","217","4017","368","37.169991","38.794986",NULL,NULL
"4820","Siirt","217","4010","368","37.944000","41.932999",NULL,NULL
"4821","Sinop","217","4011","368","42.022998","35.153001",NULL,NULL
"4822","Sivas","217","4012","368","39.745415","37.034990",NULL,NULL
"4823","Soke","217","3963","368","37.751222","27.410254",NULL,NULL
"4824","Tarsus","217","3987","368","36.920394","34.879979",NULL,NULL
"4825","Tatvan","217","3967","368","38.506576","42.281595",NULL,NULL
"4826","Tekirdag","217","4013","368","40.990869","27.509990",NULL,NULL
"4827","Tokat","217","4014","368","40.305996","36.563005",NULL,NULL
"4828","Trabzon","217","4015","368","40.979991","39.719994",NULL,NULL
"4829","Tunceli","217","4016","368","39.116700","39.533302",NULL,NULL
"4830","Usak","217","4018","368","38.680364","29.420002",NULL,NULL
"4831","Van","217","4019","368","38.495440","43.399976",NULL,NULL
"4832","Yozgat","217","4020","368","39.817998","34.814997",NULL,NULL
"4833","Zonguldak","217","4021","368","41.430377","31.780013",NULL,NULL
"4834","Bade","219","4051","0","24.957500","121.298889",NULL,NULL
"4835","Changhua","219","4037","0","24.073400","120.513409",NULL,NULL
"4836","Chiayi","219","4038","0","23.475452","120.435067",NULL,NULL
"4837","Douliou","219","4057","0","23.707500","120.543889",NULL,NULL
"4838","Hsinchu","219","4041","0","24.816791","120.976739",NULL,NULL
"4839","Hualien","219","4042","371","23.983741","121.600009",NULL,NULL
"4840","Kaohsiung","219","4045","371","22.633307","120.266602",NULL,NULL
"4841","Keelung","219","4044","371","25.133258","121.733282",NULL,NULL
"4842","Magong","219","4049","0","23.566667","119.583333",NULL,NULL
"4843","Miaoli","219","4047","0","24.570000","120.820000",NULL,NULL
"4844","Nantou","219","4048","0","23.916667","120.683333",NULL,NULL
"4845","Pingtung","219","4050","0","22.681702","120.481679",NULL,NULL
"4846","Pingzhen","219","4051","0","24.943889","121.216111",NULL,NULL
"4847","Puzi","219","4038","0","23.461111","120.241944",NULL,NULL
"4848","Taibao","219","4038","0","23.450000","120.333333",NULL,NULL
"4849","Taichung","219","4056","371","24.152077","120.681667",NULL,NULL
"4850","Tainan","219","4052","371","23.000003","120.200043",NULL,NULL
"4851","Taipei","219","4053","371","25.035833","121.568333",NULL,NULL
"4852","Taitung","219","4055","371","22.755393","121.140037",NULL,NULL
"4853","Taoyuan","219","4051","0","24.988889","121.311111",NULL,NULL
"4854","Yangmei","219","4051","0","24.916667","121.150000",NULL,NULL
"4855","Yilan","219","4043","0","24.750000","121.750000",NULL,NULL
"4856","Zhongli","219","4051","0","24.965025","121.216776",NULL,NULL
"4857","Zhubei","219","4040","0","24.833333","121.011944",NULL,NULL
"4858","Arusha","220","4058","372","-3.360016","36.669999",NULL,NULL
"4859","Babati","220","4058","372","-4.219550","35.750004",NULL,NULL
"4860","Bagamoyo","220","4076","372","-6.439621","38.890019",NULL,NULL
"4861","Biharamulo","220","4062","372","-2.629621","31.310016",NULL,NULL
"4862","Bukoba","220","4062","372","-1.319624","31.799960",NULL,NULL
"4863","Chake Chake","220","4067","372","-5.239539","39.770017",NULL,NULL
"4864","Dar es Salaam","220","4059","372","-6.800013","39.268342",NULL,NULL
"4865","Dodoma","220","4060","372","-6.183306","35.750004",NULL,NULL
"4866","Geita","220","4075","0","-2.866196","32.166605",NULL,NULL
"4867","Ifakara","220","4073","372","-8.129596","36.680024",NULL,NULL
"4868","Iringa","220","4061","372","-7.769617","35.690007",NULL,NULL
"4869","Itigi","220","4080","372","-5.699615","34.480004",NULL,NULL
"4870","Kahama","220","4079","372","-3.819574","32.580016",NULL,NULL
"4871","Kakonko","220","4065","372","-3.279607","30.960012",NULL,NULL
"4872","Kanyato","220","4065","0","-4.456538","30.261398",NULL,NULL
"4873","Karema","220","4077","372","-6.816187","30.433274",NULL,NULL
"4874","Kasulu","220","4065","372","-4.579580","30.100013",NULL,NULL
"4875","Kibaha","220","4076","372","-6.766704","38.916703",NULL,NULL
"4876","Kibiti","220","4076","372","-7.729620","38.950015",NULL,NULL
"4877","Kigoma","220","4065","372","-4.879613","29.610017",NULL,NULL
"4878","Kilindoni","220","4076","372","-7.916275","39.650024",NULL,NULL
"4879","Kilosa","220","4073","372","-6.839597","36.990031",NULL,NULL
"4880","Kipili","220","4077","0","-7.432894","30.599982",NULL,NULL
"4881","Korogwe","220","4082","0","-5.089574","38.540014",NULL,NULL
"4882","Lindi","220","4069","372","-10.000024","39.699995",NULL,NULL
"4883","Manyoni","220","4080","0","-5.779610","34.900030",NULL,NULL
"4884","Masasi","220","4074","372","-10.729592","38.799947",NULL,NULL
"4885","Mbamba Bay","220","4078","372","-11.282943","34.766601",NULL,NULL
"4886","Mbeya","220","4071","372","-8.890014","33.430042",NULL,NULL
"4887","Mbulu","220","4058","372","-3.849598","35.530017",NULL,NULL
"4888","Mikumi","220","4073","372","-7.399614","36.980006",NULL,NULL
"4889","Mkokotoni","220","4064","372","-5.878998","39.259999",NULL,NULL
"4890","Morogoro","220","4073","372","-6.820011","37.660016",NULL,NULL
"4891","Moshi","220","4066","372","-3.339604","37.339984",NULL,NULL
"4892","Mpanda","220","4077","372","-6.359574","31.050032",NULL,NULL
"4893","Mpwapwa","220","4060","372","-6.349601","36.479985",NULL,NULL
"4894","Mtwara","220","4074","372","-10.269620","40.189991",NULL,NULL
"4895","Musoma","220","4070","372","-1.489587","33.799993",NULL,NULL
"4896","Mwanza","220","4075","372","-2.520015","32.930021",NULL,NULL
"4897","Ngara","220","4062","372","-2.469528","30.650005",NULL,NULL
"4898","Ngorongoro","220","4058","372","-3.249583","35.519992",NULL,NULL
"4899","Njombe","220","4061","372","-9.329626","34.770012",NULL,NULL
"4900","Nyahanga","220","4075","0","-2.382918","33.550035",NULL,NULL
"4901","Nzega","220","4081","372","-4.209628","33.180031",NULL,NULL
"4902","Oldeani","220","4058","0","-3.349629","35.550016",NULL,NULL
"4903","Same","220","4066","372","-4.069585","37.720013",NULL,NULL
"4904","Shinyanga","220","4079","372","-3.659584","33.420017",NULL,NULL
"4905","Sikonge","220","4081","372","-5.629541","32.770030",NULL,NULL
"4906","Singida","220","4080","372","-4.819617","34.740039",NULL,NULL
"4907","Songea","220","4078","372","-10.680034","35.650010",NULL,NULL
"4908","Sumbawanga","220","4077","372","-7.959580","31.620023",NULL,NULL
"4909","Tabora","220","4081","372","-5.020018","32.800003",NULL,NULL
"4910","Tanga","220","4082","372","-5.070041","39.090006",NULL,NULL
"4911","Tukuyu","220","4071","372","-9.249579","33.640003",NULL,NULL
"4912","Tunduma","220","4071","372","-9.284615","32.774940",NULL,NULL
"4913","Tunduru","220","4078","0","-11.089570","37.370008",NULL,NULL
"4914","Uvinza","220","4065","372","-5.119598","30.390021",NULL,NULL
"4915","Wete","220","4063","372","-5.063464","39.725799",NULL,NULL
"4916","Zanzibar","220","4072","372","-6.160000","39.200026",NULL,NULL
"4917","Adjumani","221","4144","376","3.361389","31.809722",NULL,NULL
"4918","Arua","221","4146","376","3.020370","30.900015",NULL,NULL
"4919","Busia","221","4113","376","0.454444","34.075833",NULL,NULL
"4920","Entebbe","221","4100","376","0.060396","32.460024",NULL,NULL
"4921","Fort Portal","221","4179","376","0.671004","30.275002",NULL,NULL
"4922","Iganga","221","4114","376","0.609167","33.468611",NULL,NULL
"4923","Jinja","221","4115","376","0.440424","33.199927",NULL,NULL
"4924","Kaabong","221","4158","0","3.520391","34.120026",NULL,NULL
"4925","Kabale","221","4178","376","-1.249602","29.979968",NULL,NULL
"4926","Kaberamaido","221","4124","376","1.738889","33.159444",NULL,NULL
"4927","Kalangala","221","4088","376","-0.308889","32.225000",NULL,NULL
"4928","Kampala","221","4089","376","0.316659","32.583324",NULL,NULL
"4929","Kamuli","221","4116","376","0.947222","33.119722",NULL,NULL
"4930","Kasese","221","4180","376","0.232478","29.988288",NULL,NULL
"4931","Katwe","221","4180","0","-0.129619","29.920024",NULL,NULL
"4932","Kayunga","221","4099","376","0.702500","32.888611",NULL,NULL
"4933","Kibale","221","4181","376","0.800000","31.066667",NULL,NULL
"4934","Kiboga","221","4090","376","0.916111","31.774167",NULL,NULL
"4935","Kisoro","221","4182","376","-1.353889","29.698333",NULL,NULL
"4936","Kitgum","221","4148","376","3.300404","32.870024",NULL,NULL
"4937","Kumi","221","4119","376","1.460833","33.936111",NULL,NULL
"4938","Lira","221","4150","376","2.260390","32.890023",NULL,NULL
"4939","Masaka","221","4092","376","-0.329607","31.729991",NULL,NULL
"4940","Masindi","221","4183","376","1.674444","31.715000",NULL,NULL
"4941","Masindi-Port","221","4183","376","1.700399","32.069918",NULL,NULL
"4942","Moroto","221","4151","376","2.540348","34.639994",NULL,NULL
"4943","Moyo","221","4152","376","3.650409","31.720017",NULL,NULL
"4944","Mpigi","221","4093","376","0.225000","32.313611",NULL,NULL
"4945","Mubende","221","4094","376","0.590441","31.370013",NULL,NULL
"4946","Nakasongola","221","4096","376","1.308889","32.456389",NULL,NULL
"4947","Nebbi","221","4153","376","2.475833","31.102500",NULL,NULL
"4948","Ntungamo","221","4185","376","-0.879444","30.264167",NULL,NULL
"4949","Pakwach","221","4153","0","2.470378","31.479980",NULL,NULL
"4950","Pallisa","221","4121","376","1.145000","33.709444",NULL,NULL
"4951","Soroti","221","4122","376","1.710398","33.600006",NULL,NULL
"4952","Tororo","221","4123","376","0.710382","34.169997",NULL,NULL
"4953","Berdyansk","222","4206","375","46.756822","36.786840",NULL,NULL
"4954","Bila Tserkva","222","4208","373","49.774312","30.130915",NULL,NULL
"4955","Brovary","222","4208","373","50.494320","30.780901",NULL,NULL
"4956","Cherkasy","222","4221","373","49.434720","32.070900",NULL,NULL
"4957","Chernihiv","222","4222","373","51.504930","31.301541",NULL,NULL
"4958","Chernivtsi","222","4223","374","48.305306","25.921560",NULL,NULL
"4959","Chernobyl","222","4208","0","51.389407","30.098876",NULL,NULL
"4960","Dnipro","222","4202","375","48.479972","35.000024",NULL,NULL
"4961","Donetsk","222","4203","375","48.000002","37.829980",NULL,NULL
"4962","Drohobych","222","4211","374","49.344364","23.499382",NULL,NULL
"4963","Horlivka","222","4203","375","48.299647","38.054669",NULL,NULL
"4964","Illichivsk","222","4213","310","46.300002","30.666593",NULL,NULL
"4965","Ivano-Frankivsk","222","4207","374","48.934751","24.709386",NULL,NULL
"4966","Izmayil","222","4213","310","45.350344","28.837351",NULL,NULL
"4967","Kamyanets-Podilskyy","222","4220","374","48.684301","26.580899",NULL,NULL
"4968","Kharkiv","222","4218","375","49.999983","36.250025",NULL,NULL
"4969","Khmelnytskyy","222","4220","373","49.424928","27.001545",NULL,NULL
"4970","Kiev","222","4208","373","50.433367","30.516628",NULL,NULL
"4971","Kirovohrad","222","4210","375","48.504054","32.260294",NULL,NULL
"4972","Konotop","222","4216","373","51.242388","33.209022",NULL,NULL
"4973","Korosten","222","4204","373","50.950416","28.650024",NULL,NULL
"4974","Kovel","222","4200","374","51.217066","24.716620",NULL,NULL
"4975","Kramatorsk","222","4203","375","48.719363","37.534391",NULL,NULL
"4976","Kremenchuk","222","4214","375","49.083527","33.429628",NULL,NULL
"4977","Kryvyy Rih","222","4202","375","47.928326","33.344982",NULL,NULL
"4978","Kupyansk","222","4218","0","49.721783","37.598056",NULL,NULL
"4979","Luhansk","222","4201","375","48.569760","39.334384",NULL,NULL
"4980","Lutsk","222","4200","374","50.747198","25.333378",NULL,NULL
"4981","Lvov","222","4211","374","49.834980","24.029995",NULL,NULL
"4982","Lysychansk","222","4201","375","48.920411","38.427360",NULL,NULL
"4983","Makiyivka","222","4203","375","48.029664","37.974622",NULL,NULL
"4984","Mariupol","222","4203","375","47.096181","37.556198",NULL,NULL
"4985","Melitopol","222","4206","375","46.837825","35.377468",NULL,NULL
"4986","Mykolayiv","222","4212","375","46.967739","31.984342",NULL,NULL
"4987","Nikopol","222","4202","375","47.566591","34.406210",NULL,NULL
